estate name,detail link,photo links
Prat Building,https://www.28hse.com/en/estate/detail/prat-building-3008,https://i1.28hse.com/2022/09/202209081234408221693_large.jpg
Luen Tai Building,https://www.28hse.com/en/estate/detail/luen-tai-building-25893,https://i1.28hse.com/2022/09/202209081219021830190_large.jpg
Elegance Court,https://www.28hse.com/en/estate/detail/elegance-court-22908,https://i1.28hse.com/2022/09/2022090812183365968_large.jpg
Kwai Chung Centre,https://www.28hse.com/en/estate/detail/kwai-chung-centre-4699,https://i1.28hse.com/2022/09/202209081241067115220_large.jpg
Pine Crest,https://www.28hse.com/en/estate/detail/pine-crest-22674,https://i1.28hse.com/2022/09/202209081217263389532_large.jpg
Fuk Wa Mansion,https://www.28hse.com/en/estate/detail/fuk-wa-mansion-8194,https://i1.28hse.com/2022/09/202209081302015111761_large.jpg
Yuen Long Mansion,https://www.28hse.com/en/estate/detail/yuen-long-mansion-7784,https://i1.28hse.com/2022/09/202209081259038588737_large.jpg
Chee Shing Building,https://www.28hse.com/en/estate/detail/chee-shing-building-8816,https://i1.28hse.com/2022/09/202209081306306402233_large.jpg
Grand Bowen,https://www.28hse.com/en/estate/detail/grand-bowen-26599,https://i1.28hse.com/2022/09/202209081226044017819_large.jpg
Tin Hing Mansion,https://www.28hse.com/en/estate/detail/tin-hing-mansion-5421,https://i1.28hse.com/2022/09/202209081244105099198_large.jpg
Tak Fung Building,https://www.28hse.com/en/estate/detail/tak-fung-building-2836,https://i1.28hse.com/2022/09/202209081233426323624_large.jpg
Villa Monte Rosa,https://www.28hse.com/en/estate/detail/villa-monte-rosa-7363,https://i1.28hse.com/2022/09/202209081256107565146_large.jpg
The Nova,https://www.28hse.com/en/estate/detail/the-nova-8554,https://i1.28hse.com/2022/09/202209081304388513013_large.jpg
Abergeldie,https://www.28hse.com/en/estate/detail/abergeldie-26886,https://i1.28hse.com/2022/09/202209081230207754539_large.jpg
On Lok Garden Mansion,https://www.28hse.com/en/estate/detail/on-lok-garden-mansion-5509,https://i1.28hse.com/2022/09/202209081244424866255_large.jpg
56 Stanley Village Road,https://www.28hse.com/en/estate/detail/56-stanley-village-road-23942,https://i1.28hse.com/2022/09/202209081228594653212_large.jpg
 300 King's Road,https://www.28hse.com/en/estate/detail/300-king-s-road-24037,https://i1.28hse.com/2022/09/202209081229393468624_large.jpg
Kwai Hing Estate,https://www.28hse.com/en/estate/detail/kwai-hing-estate-24716,https://i1.28hse.com/2022/09/20220908124739630436_large.jpg
Cheung Sha Wan Estate,https://www.28hse.com/en/estate/detail/cheung-sha-wan-estate-26229,https://i1.28hse.com/2022/09/202209081222585278517_large.jpg
Wealth House,https://www.28hse.com/en/estate/detail/wealth-house-2466,https://i1.28hse.com/2022/09/202209081228268439780_large.jpg
Eastview,https://www.28hse.com/en/estate/detail/eastview-2929,https://i1.28hse.com/2022/09/202209081234113473895_large.jpg
Un Chau Estate,https://www.28hse.com/en/estate/detail/un-chau-estate-25337,https://i1.28hse.com/2022/09/202209081256315347254_large.jpg
Fook Wan Mansion,https://www.28hse.com/en/estate/detail/fook-wan-mansion-8943,https://i1.28hse.com/2022/09/202209081307285148590_large.jpg
Ching Wah Building,https://www.28hse.com/en/estate/detail/ching-wah-building-8481,https://i1.28hse.com/2022/09/202209081304086561903_large.jpg
Wah King Mansion,https://www.28hse.com/en/estate/detail/wah-king-mansion-7215,https://i1.28hse.com/2022/09/202209081255162537741_large.jpg
Sea Crest Villa,https://www.28hse.com/en/estate/detail/sea-crest-villa-4801,https://i1.28hse.com/2022/09/202209081241195015558_large.jpg
Supernova Stand,https://www.28hse.com/en/estate/detail/supernova-stand-6297,https://i1.28hse.com/2022/09/202209081250105599786_large.jpg
60 Cheung Sha Wan Road,https://www.28hse.com/en/estate/detail/60-cheung-sha-wan-road-26781,https://i1.28hse.com/2022/09/202209081227224245890_large.jpg
Kai Tien Mansion,https://www.28hse.com/en/estate/detail/kai-tien-mansion-26343,https://i1.28hse.com/2022/09/202209081223555579186_large.jpg
Wing Fok Centre,https://www.28hse.com/en/estate/detail/wing-fok-centre-4186,https://i1.28hse.com/2022/09/202209081237418685569_large.jpg
Argyle House,https://www.28hse.com/en/estate/detail/argyle-house-24803,https://i1.28hse.com/2022/09/202209081252288310450_large.jpg
Shun Lee Estate,https://www.28hse.com/en/estate/detail/shun-lee-estate-25383,https://i1.28hse.com/2022/09/20220908125657677408_large.jpg
Hong Fai Building,https://www.28hse.com/en/estate/detail/hong-fai-building-2500,https://i1.28hse.com/2022/09/202209081230313708318_large.jpg
Man On House,https://www.28hse.com/en/estate/detail/man-on-house-5890,https://i1.28hse.com/2022/09/202209081247191407305_large.jpg
Interocean Court,https://www.28hse.com/en/estate/detail/interocean-court-25824,https://i1.28hse.com/2022/09/20220908121630812714_large.jpg
Tam Kung Mansion,https://www.28hse.com/en/estate/detail/tam-kung-mansion-5025,https://i1.28hse.com/2022/09/202209081241345344260_large.jpg
37 Tung Tau Wan Road,https://www.28hse.com/en/estate/detail/37-tung-tau-wan-road-26899,https://i1.28hse.com/2022/09/202209081230243698642_large.jpg
FulHam Garden,https://www.28hse.com/en/estate/detail/fulham-garden-251,https://i1.28hse.com/2022/09/202209081231092034918_large.jpg
Yen Yau Mansion,https://www.28hse.com/en/estate/detail/yen-yau-mansion-5742,https://i1.28hse.com/2022/09/202209081246256711246_large.jpg
Il Picco,https://www.28hse.com/en/estate/detail/il-picco-23240,https://i1.28hse.com/2022/09/20220908122020722950_large.jpg
Cheong Ming Building,https://www.28hse.com/en/estate/detail/cheong-ming-building-7583,https://i1.28hse.com/2022/09/202209081257416102987_large.jpg
Po Lai Court,https://www.28hse.com/en/estate/detail/po-lai-court-2463,https://i1.28hse.com/2022/09/202209081228125521155_large.jpg
Nos.1-7 Ma Yeung Path,https://www.28hse.com/en/estate/detail/nos-1-7-ma-yeung-path-26044,https://i1.28hse.com/2022/09/202209081221014394782_large.jpg
Clifton Tower,https://www.28hse.com/en/estate/detail/clifton-tower-6192,https://i1.28hse.com/2022/09/202209081249281561311_large.jpg
Nam Cheong Mansion,https://www.28hse.com/en/estate/detail/nam-cheong-mansion-6482,https://i1.28hse.com/2022/09/202209081251272593629_large.jpg
KanField Mansion,https://www.28hse.com/en/estate/detail/kanfield-mansion-1009,https://i1.28hse.com/2022/09/202209081212067027512_large.jpg
Winfair Mansion,https://www.28hse.com/en/estate/detail/winfair-mansion-8380,https://i1.28hse.com/2022/09/20220908130318319834_large.jpg
84-84A First Street,https://www.28hse.com/en/estate/detail/84-84a-first-street-26830,https://i1.28hse.com/2022/09/202209081228185150516_large.jpg
Bo Chui Carden,https://www.28hse.com/en/estate/detail/bo-chui-carden-25059,https://i1.28hse.com/2022/09/20220908125456217929_large.jpg
Lee Fat Building,https://www.28hse.com/en/estate/detail/lee-fat-building-5541,https://i1.28hse.com/2022/09/202209081244554954811_large.jpg
Lai Yiu Estate,https://www.28hse.com/en/estate/detail/lai-yiu-estate-26262,https://i1.28hse.com/2022/09/202209081223142462218_large.jpg
Man Yuen Building,https://www.28hse.com/en/estate/detail/man-yuen-building-2126,https://i1.28hse.com/2022/09/202209081214226563151_large.jpg
5-5A Wong Nai Chung Road,https://www.28hse.com/en/estate/detail/5-5a-wong-nai-chung-road-23907,https://i1.28hse.com/2022/09/202209081228442498494_large.jpg
Ka Wo Building,https://www.28hse.com/en/estate/detail/ka-wo-building-325,https://i1.28hse.com/2022/09/202209081235373319451_large.jpg
Wai Kee House,https://www.28hse.com/en/estate/detail/wai-kee-house-2815,https://i1.28hse.com/2022/09/202209081233334331100_large.jpg
Healthy House,https://www.28hse.com/en/estate/detail/healthy-house-24005,https://i1.28hse.com/2022/09/20220908122927143030_large.jpg
25 Mong Kok Road,https://www.28hse.com/en/estate/detail/25-mong-kok-road-27072,https://i1.28hse.com/2022/09/202209081231341470530_large.jpg
3 Repulse Bay Road,https://www.28hse.com/en/estate/detail/3-repulse-bay-road-23673,https://i1.28hse.com/2022/09/20220908122235461129_large.jpg
Fook Yue Mansion,https://www.28hse.com/en/estate/detail/fook-yue-mansion-6493,https://i1.28hse.com/2022/09/202209081251326283915_large.jpg
Yue Tin Court,https://www.28hse.com/en/estate/detail/yue-tin-court-4092,https://i1.28hse.com/2022/09/202209081236477191131_large.jpg
Wing Kee Mansion,https://www.28hse.com/en/estate/detail/wing-kee-mansion-8383,https://i1.28hse.com/2022/09/202209081303194437772_large.jpg
Tai Po Garden,https://www.28hse.com/en/estate/detail/tai-po-garden-4151,https://i1.28hse.com/2022/09/202209081237277289635_large.jpg
Silver Bright Building,https://www.28hse.com/en/estate/detail/silver-bright-building-6405,https://i1.28hse.com/2022/09/202209081250533839830_large.jpg
Kwan Shing Building,https://www.28hse.com/en/estate/detail/kwan-shing-building-7932,https://i1.28hse.com/2022/09/202209081300083375497_large.jpg
King Moon Heights,https://www.28hse.com/en/estate/detail/king-moon-heights-5430,https://i1.28hse.com/2022/09/202209081244143869557_large.jpg
The Summa,https://www.28hse.com/en/estate/detail/the-summa-8212,https://i1.28hse.com/2022/09/202209081302087516662_large.jpg
Good Times Building,https://www.28hse.com/en/estate/detail/good-times-building-8737,https://i1.28hse.com/2022/09/202209081305584140782_large.jpg
Avon Court,https://www.28hse.com/en/estate/detail/avon-court-2174,https://i1.28hse.com/2022/09/202209081214392405226_large.jpg
Maidstone Apartments,https://www.28hse.com/en/estate/detail/maidstone-apartments-22262,https://i1.28hse.com/2022/09/202209081215301860724_large.jpg
The Met. Acappella,https://www.28hse.com/en/estate/detail/the-met-acappella-22427,https://i1.28hse.com/2022/09/202209081216227073850_large.jpg
Rhine Terrace,https://www.28hse.com/en/estate/detail/rhine-terrace-4548,https://i1.28hse.com/2022/09/202209081240116188162_large.jpg
Koosing Building(Des Voeux Rd. W.),https://www.28hse.com/en/estate/detail/koosing-building-des-voeux-rd-w-26176,https://i1.28hse.com/2022/09/202209081222326471360_large.jpg
Fook Yiu Building,https://www.28hse.com/en/estate/detail/fook-yiu-building-23075,https://i1.28hse.com/2022/09/202209081219233955644_large.jpg
GreenField Terrace,https://www.28hse.com/en/estate/detail/greenfield-terrace-2247,https://i1.28hse.com/2022/09/202209081216325290488_large.jpg
Yue On Building,https://www.28hse.com/en/estate/detail/yue-on-building-25499,https://i1.28hse.com/2022/09/202209081259523436173_large.jpg
Richland Court,https://www.28hse.com/en/estate/detail/richland-court-5486,https://i1.28hse.com/2022/09/202209081244348133486_large.jpg
Yen Shun Mansion,https://www.28hse.com/en/estate/detail/yen-shun-mansion-644,https://i1.28hse.com/2022/09/202209081251097385522_large.jpg
Wai Ching Mansion,https://www.28hse.com/en/estate/detail/wai-ching-mansion-5361,https://i1.28hse.com/2022/09/20220908124343528135_large.jpg
Po Lam Court,https://www.28hse.com/en/estate/detail/po-lam-court-5847,https://i1.28hse.com/2022/09/202209081247036146434_large.jpg
Lei King Mansion,https://www.28hse.com/en/estate/detail/lei-king-mansion-8478,https://i1.28hse.com/2022/09/202209081304061061121_large.jpg
Kai Tai Court,https://www.28hse.com/en/estate/detail/kai-tai-court-25199,https://i1.28hse.com/2022/09/202209081255311763783_large.jpg
Far East Consortium Mongkok Building,https://www.28hse.com/en/estate/detail/far-east-consortium-mongkok-building-8077,https://i1.28hse.com/2022/09/202209081301108685096_large.jpg
Mei Tak Building,https://www.28hse.com/en/estate/detail/mei-tak-building-8449,https://i1.28hse.com/2022/09/202209081303507703447_large.jpg
United Mansion,https://www.28hse.com/en/estate/detail/united-mansion-23468,https://i1.28hse.com/2022/09/202209081221322844645_large.jpg
Rambler Crest,https://www.28hse.com/en/estate/detail/rambler-crest-4652,https://i1.28hse.com/2022/09/202209081240445277195_large.jpg
Yue Man Centre,https://www.28hse.com/en/estate/detail/yue-man-centre-2033,https://i1.28hse.com/2022/09/202209081213444225121_large.jpg
The Grandville,https://www.28hse.com/en/estate/detail/the-grandville-4123,https://i1.28hse.com/2022/09/202209081237021805693_large.jpg
The Standard Chartered Bank Building,https://www.28hse.com/en/estate/detail/the-standard-chartered-bank-building-6349,https://i1.28hse.com/2022/09/202209081250314732421_large.jpg
Ka Yan Mansion,https://www.28hse.com/en/estate/detail/ka-yan-mansion-26299,https://i1.28hse.com/2022/09/202209081223353735783_large.jpg
Hing Tai Building,https://www.28hse.com/en/estate/detail/hing-tai-building-6073,https://i1.28hse.com/2022/09/202209081248381162008_large.jpg
Kin Yick Building,https://www.28hse.com/en/estate/detail/kin-yick-building-8036,https://i1.28hse.com/2022/09/202209081300533809464_large.jpg
Southern Building,https://www.28hse.com/en/estate/detail/southern-building-6147,https://i1.28hse.com/2022/09/202209081249103467779_large.jpg
Rich Garden,https://www.28hse.com/en/estate/detail/rich-garden-23393,https://i1.28hse.com/2022/09/202209081221091335336_large.jpg
Grand Villa,https://www.28hse.com/en/estate/detail/grand-villa-906,https://i1.28hse.com/2022/09/202209081307446759951_large.jpg
Harvest Building,https://www.28hse.com/en/estate/detail/harvest-building-5179,https://i1.28hse.com/2022/09/202209081242357359467_large.jpg
Chun Wah Court,https://www.28hse.com/en/estate/detail/chun-wah-court-6052,https://i1.28hse.com/2022/09/202209081248302351434_large.jpg
Wah Fai Mansion,https://www.28hse.com/en/estate/detail/wah-fai-mansion-26309,https://i1.28hse.com/2022/09/202209081223416154477_large.jpg
Ying Lee Mansion,https://www.28hse.com/en/estate/detail/ying-lee-mansion-865,https://i1.28hse.com/2022/09/202209081305188501912_large.jpg
Yau Tong Centre,https://www.28hse.com/en/estate/detail/yau-tong-centre-24754,https://i1.28hse.com/2022/09/202209081249551808235_large.jpg
SOUTH WALK_aura,https://www.28hse.com/en/estate/detail/south-walk-aura-22528,https://i1.28hse.com/2022/09/20220908121652178985_large.jpg
Yick Fung Garden,https://www.28hse.com/en/estate/detail/yick-fung-garden-582,https://i1.28hse.com/2022/09/202209081246528736367_large.jpg
Kam Ling Court,https://www.28hse.com/en/estate/detail/kam-ling-court-7233,https://i1.28hse.com/2022/09/202209081255231032414_large.jpg
Champagne Court,https://www.28hse.com/en/estate/detail/champagne-court-2966,https://i1.28hse.com/2022/09/202209081234211667500_large.jpg
Long Ping Estate,https://www.28hse.com/en/estate/detail/long-ping-estate-24720,https://i1.28hse.com/2022/09/202209081247453925189_large.jpg
Kwun Hei Court,https://www.28hse.com/en/estate/detail/kwun-hei-court-2298,https://i1.28hse.com/2022/09/20220908121852267999_large.jpg
Tsang Cheung House,https://www.28hse.com/en/estate/detail/tsang-cheung-house-8006,https://i1.28hse.com/2022/09/202209081300408994502_large.jpg
Tai Hang Sai Estate,https://www.28hse.com/en/estate/detail/tai-hang-sai-estate-26234,https://i1.28hse.com/2022/09/202209081223001496240_large.jpg
Fung King Building,https://www.28hse.com/en/estate/detail/fung-king-building-8054,https://i1.28hse.com/2022/09/202209081301016096295_large.jpg
Ko Fu Building,https://www.28hse.com/en/estate/detail/ko-fu-building-24143,https://i1.28hse.com/2022/09/20220908125710537672_large.jpg
Wing Ming Building,https://www.28hse.com/en/estate/detail/wing-ming-building-22395,https://i1.28hse.com/2022/09/202209081216115088968_large.jpg
THE CAPITOL,https://www.28hse.com/en/estate/detail/the-capitol-26141,https://i1.28hse.com/2022/09/202209081222071509714_large.jpg
Sze Lai Building,https://www.28hse.com/en/estate/detail/sze-lai-building-6115,https://i1.28hse.com/2022/09/20220908124855930124_large.jpg
Dragon Garden,https://www.28hse.com/en/estate/detail/dragon-garden-22507,https://i1.28hse.com/2022/09/202209081216448575872_large.jpg
Junk Bay Villas,https://www.28hse.com/en/estate/detail/junk-bay-villas-25078,https://i1.28hse.com/2022/09/202209081255014943012_large.jpg
Park Ivy,https://www.28hse.com/en/estate/detail/park-ivy-7973,https://i1.28hse.com/2022/09/202209081300268844951_large.jpg
Marina Garden,https://www.28hse.com/en/estate/detail/marina-garden-4421,https://i1.28hse.com/2022/09/202209081239204716087_large.jpg
Wan Tung Building,https://www.28hse.com/en/estate/detail/wan-tung-building-22478,https://i1.28hse.com/2022/09/202209081216353711176_large.jpg
Full Scene Garden,https://www.28hse.com/en/estate/detail/full-scene-garden-4132,https://i1.28hse.com/2022/09/20220908123708226520_large.jpg
Li Chit Garden,https://www.28hse.com/en/estate/detail/li-chit-garden-874,https://i1.28hse.com/2022/09/202209081305598669883_large.jpg
SeaView Court,https://www.28hse.com/en/estate/detail/seaview-court-309,https://i1.28hse.com/2022/09/202209081235165825112_large.jpg
Lok Moon Mansion,https://www.28hse.com/en/estate/detail/lok-moon-mansion-852,https://i1.28hse.com/2022/09/202209081304223535172_large.jpg
High One,https://www.28hse.com/en/estate/detail/high-one-8531,https://i1.28hse.com/2022/09/202209081304273921889_large.jpg
Ocean Wings,https://www.28hse.com/en/estate/detail/ocean-wings-6558,https://i1.28hse.com/2022/09/202209081252013876756_large.jpg
Ocean Wings,https://www.28hse.com/en/estate/detail/ocean-wings-6558,https://i1.28hse.com/2022/09/202209081252018599451_large.jpg
Ocean Wings,https://www.28hse.com/en/estate/detail/ocean-wings-6558,https://i1.28hse.com/2022/09/202209081252027701531_large.jpg
Ocean Wings,https://www.28hse.com/en/estate/detail/ocean-wings-6558,https://i1.28hse.com/2022/09/202209081252022203343_large.jpg
Ocean Wings,https://www.28hse.com/en/estate/detail/ocean-wings-6558,https://i1.28hse.com/2022/09/202209081252023074130_large.jpg
Ocean Wings,https://www.28hse.com/en/estate/detail/ocean-wings-6558,https://i1.28hse.com/2022/09/202209081252034607724_large.jpg
Ocean Wings,https://www.28hse.com/en/estate/detail/ocean-wings-6558,https://i1.28hse.com/2022/09/202209081252036903091_large.jpg
