Name,Estate,Photo
Bic Wah Court,https://www.28hse.com/en/estate/hk/shek-tong-tsui/683_bic-wah-court,https://i1.28hse.com/2022/09/202209081253554472469_large.jpg
Connaught Garden,https://www.28hse.com/en/estate/hk/sai-ying-pun/565_connaught-garden,https://i1.28hse.com/2022/09/202209081245415753084_large.jpg
Ming Yuen Centre,https://www.28hse.com/en/estate/hk/north-point/6835_ming-yuen-centre,https://i1.28hse.com/2022/09/202209081253578668153_large.jpg
Welley Building,https://www.28hse.com/en/estate/hk/central/8580_welley-building,https://i1.28hse.com/2022/09/202209081304507974263_large.jpg
Tanner Garden,https://www.28hse.com/en/estate/hk/north-point/1080_tanner-garden,https://i1.28hse.com/2022/09/202209081212278029583_large.jpg
Academic Terrace,https://www.28hse.com/en/estate/hk/kennedy-town/559_academic-terrace,
Lime GALA,https://www.28hse.com/en/estate/hk/shaukeiwan/8899_lime-gala,https://i1.28hse.com/2022/09/20220908130707183928_large.jpg
Park Vale,https://www.28hse.com/en/estate/hk/quarry-bay/1125_park-vale,https://i1.28hse.com/2022/09/202209081212458062915_large.jpg
Fairview Court,https://www.28hse.com/en/estate/hk/north-point/7749_fairview-court,https://i1.28hse.com/2022/09/202209081258501544631_large.jpg
The Hudson,https://www.28hse.com/en/estate/hk/kennedy-town/8487_the-hudson,https://i1.28hse.com/2022/09/202209081304106401667_large.jpg
The Oakridge,https://www.28hse.com/en/estate/hk/sai-wan-ho/1172_the-oakridge,https://i1.28hse.com/2022/09/202209081213011612800_large.jpg
Fleur Pavilia,https://www.28hse.com/en/estate/hk/north-point/22565_fleur-pavilia,https://i1.28hse.com/2022/09/202209081217036886169_large.jpg
Splendid Place,https://www.28hse.com/en/estate/hk/quarry-bay/1141_splendid-place,https://i1.28hse.com/2022/09/202209081212528518678_large.jpg
Neptune Terrace,https://www.28hse.com/en/estate/hk/chai-wan/1258_neptune-terrace,https://i1.28hse.com/2022/09/202209081213308208997_large.jpg
Fu Bong Mansion,https://www.28hse.com/en/estate/hk/north-point/8350_fu-bong-mansion,https://i1.28hse.com/2022/09/202209081303047629155_large.jpg
Yee Bo Mansion,https://www.28hse.com/en/estate/hk/north-point/6376_yee-bo-mansion,
Century Tower,https://www.28hse.com/en/estate/hk/mid-levels/793_century-tower,https://i1.28hse.com/2022/09/202209081300073728930_large.jpg
Grandview Court,https://www.28hse.com/en/estate/hk/quarry-bay/5443_grandview-court,https://i1.28hse.com/2022/09/202209081244203395719_large.jpg
Chuang's-on-the-Park,https://www.28hse.com/en/estate/hk/tin-hau/1083_chuang-s-on-the-park,https://i1.28hse.com/2022/09/202209081212283395636_large.jpg
Ka Fai Court,https://www.28hse.com/en/estate/hk/kennedy-town/5145_ka-fai-court,https://i1.28hse.com/2022/09/202209081242226456387_large.jpg
Centre Stage,https://www.28hse.com/en/estate/hk/sheung-wan/553_centre-stage,https://i1.28hse.com/2022/09/202209081244505689789_large.jpg
Ka Lung Court,https://www.28hse.com/en/estate/hk/aberdeen/305_ka-lung-court,https://i1.28hse.com/2022/09/202209081234542546586_large.jpg
Kwong Chiu Terrace,https://www.28hse.com/en/estate/hk/fortress-hill/1093_kwong-chiu-terrace,https://i1.28hse.com/2022/09/202209081212312477799_large.jpg
HongWay Garden,https://www.28hse.com/en/estate/hk/sheung-wan/710_hongway-garden,https://i1.28hse.com/2022/09/202209081255017054783_large.jpg
Kam Tao Building,https://www.28hse.com/en/estate/hk/fortress-hill/5528_kam-tao-building,
GrandView Tower,https://www.28hse.com/en/estate/hk/mid-levels/789_grandview-tower,
Fai Hon Building,https://www.28hse.com/en/estate/hk/tin-hau/8716_fai-hon-building,
Harbour Glory,https://www.28hse.com/en/estate/hk/north-point/22200_harbour-glory,https://i1.28hse.com/2022/09/202209081215197705834_large.jpg
Seymour Place,https://www.28hse.com/en/estate/hk/western-mid-levels/410_seymour-place,https://i1.28hse.com/2022/09/202209081236511174775_large.jpg
Maple Gardens,https://www.28hse.com/en/estate/hk/north-point/5126_maple-gardens,https://i1.28hse.com/2022/09/20220908124214934025_large.jpg
Provident Centre,https://www.28hse.com/en/estate/hk/north-point/1078_provident-centre,https://i1.28hse.com/2022/09/202209081212268545367_large.jpg
Bel Mount Garden,https://www.28hse.com/en/estate/hk/western-mid-levels/403_bel-mount-garden,https://i1.28hse.com/2022/09/202209081236188697417_large.jpg
Hennessy Building,https://www.28hse.com/en/estate/hk/wan-chai/8100_hennessy-building,https://i1.28hse.com/2022/09/202209081301215972130_large.jpg
Kin Fai Building,https://www.28hse.com/en/estate/hk/aberdeen/22448_kin-fai-building,https://i1.28hse.com/2022/09/202209081241554188555_large.jpg
Imperial Kennedy,https://www.28hse.com/en/estate/hk/kennedy-town/7887_imperial-kennedy,https://i1.28hse.com/2022/09/202209081259476484460_large.jpg
Brilliant Court,https://www.28hse.com/en/estate/hk/wan-chai/5886_brilliant-court,https://i1.28hse.com/2022/09/202209081234172551240_large.jpg
Flora Garden,https://www.28hse.com/en/estate/hk/jardine/6465_flora-garden,https://i1.28hse.com/2022/09/202209081251198697848_large.jpg
Siu Fung Building,https://www.28hse.com/en/estate/hk/wan-chai/8643_siu-fung-building,https://i1.28hse.com/2022/09/202209081303035725710_large.jpg
Winner Centre,https://www.28hse.com/en/estate/hk/chai-wan/1259_winner-centre,https://i1.28hse.com/2022/09/202209081213302073656_large.jpg
Victoria Harbour,https://www.28hse.com/en/estate/hk/north-point/22428_victoria-harbour,https://i1.28hse.com/2022/09/202209081216227071869_large.jpg
Wilton Place,https://www.28hse.com/en/estate/hk/western-mid-levels/402_wilton-place,https://i1.28hse.com/2022/09/20220908123613264960_large.jpg
Hip Wo Mansion,https://www.28hse.com/en/estate/hk/shaukeiwan/1190_hip-wo-mansion,https://i1.28hse.com/2022/09/202209081213081035190_large.jpg
Ying Yin Mansion,https://www.28hse.com/en/estate/hk/sai-ying-pun/6659_ying-yin-mansion,
Kam Yu Mansion,https://www.28hse.com/en/estate/hk/sheung-wan/728_kam-yu-mansion,https://i1.28hse.com/2022/09/202209081255411915729_large.jpg
Aik San Mansion,https://www.28hse.com/en/estate/hk/north-point/6715_aik-san-mansion,
Caine Tower,https://www.28hse.com/en/estate/hk/sheung-wan/703_caine-tower,https://i1.28hse.com/2022/09/202209081254414503932_large.jpg
Tsing Wan Building,https://www.28hse.com/en/estate/hk/north-point/7542_tsing-wan-building,https://i1.28hse.com/2022/09/202209081257241743623_large.jpg
Southern Building,https://www.28hse.com/en/estate/hk/fortress-hill/6147_southern-building,https://i1.28hse.com/2022/09/202209081249103467779_large.jpg
Kar Fu Building,https://www.28hse.com/en/estate/hk/north-point/1148_kar-fu-building,https://i1.28hse.com/2022/09/202209081212545703701_large.jpg
Abba House,https://www.28hse.com/en/estate/hk/aberdeen/302_abba-house,https://i1.28hse.com/2022/09/202209081234465534389_large.jpg
Glory Rise,https://www.28hse.com/en/estate/hk/north-point/1109_glory-rise,https://i1.28hse.com/2022/09/202209081212387588134_large.jpg
Rich Court,https://www.28hse.com/en/estate/hk/western-mid-levels/525_rich-court,https://i1.28hse.com/2022/09/202209081303235793465_large.jpg
Han Yu Building,https://www.28hse.com/en/estate/hk/kennedy-town/5750_han-yu-building,https://i1.28hse.com/2022/09/202209081246285177596_large.jpg
Eivissa Crest,https://www.28hse.com/en/estate/hk/sai-ying-pun/8396_eivissa-crest,https://i1.28hse.com/2022/09/202209081303265644086_large.jpg
Pearl Court,https://www.28hse.com/en/estate/hk/kennedy-town/762_pearl-court,https://i1.28hse.com/2022/09/202209081301047257406_large.jpg
University Heights,https://www.28hse.com/en/estate/hk/kennedy-town/555_university-heights,https://i1.28hse.com/2022/09/202209081244593270485_large.jpg
Sunglow Building,https://www.28hse.com/en/estate/hk/kennedy-town/605_sunglow-building,https://i1.28hse.com/2022/09/202209081248294837491_large.jpg
Mount Parker Lodge,https://www.28hse.com/en/estate/hk/quarry-bay/1122_mount-parker-lodge,https://i1.28hse.com/2022/09/20220908121243209403_large.jpg
Yiu Ming Building,https://www.28hse.com/en/estate/hk/north-point/8265_yiu-ming-building,https://i1.28hse.com/2022/09/202209081302308795650_large.jpg
Comfort Gardens,https://www.28hse.com/en/estate/hk/north-point/5178_comfort-gardens,https://i1.28hse.com/2022/09/202209081242354089543_large.jpg
The Oakhill,https://www.28hse.com/en/estate/hk/wan-chai/5858_the-oakhill,https://i1.28hse.com/2022/09/202209081247085636014_large.jpg
Royalton,https://www.28hse.com/en/estate/hk/pok-fu-lam/244_royalton,https://i1.28hse.com/2022/09/202209081226434102650_large.jpg
City Mansion,https://www.28hse.com/en/estate/hk/causeway-bay/8024_city-mansion,https://i1.28hse.com/2022/09/202209081307432733490_large.jpg
Millennium Court,https://www.28hse.com/en/estate/hk/kennedy-town/5968_millennium-court,https://i1.28hse.com/2022/09/202209081247562236284_large.jpg
Hang Tsui Court,https://www.28hse.com/en/estate/hk/chai-wan/1269_hang-tsui-court,https://i1.28hse.com/2022/09/202209081213335725054_large.jpg
Ming Yuen Mansions,https://www.28hse.com/en/estate/hk/north-point/1146_ming-yuen-mansions,https://i1.28hse.com/2022/09/202209081212534988838_large.jpg
Fok Ying Building,https://www.28hse.com/en/estate/hk/north-point/8358_fok-ying-building,https://i1.28hse.com/2022/09/202209081303078715719_large.jpg
Causeway Centre,https://www.28hse.com/en/estate/hk/wan-chai/836_causeway-centre,https://i1.28hse.com/2022/09/202209081224154189232_large.jpg
Healthy Gardens,https://www.28hse.com/en/estate/hk/north-point/1086_healthy-gardens,https://i1.28hse.com/2022/09/202209081212295986055_large.jpg
Merry Garden,https://www.28hse.com/en/estate/hk/wan-chai/5030_merry-garden,https://i1.28hse.com/2022/09/202209081243178153994_large.jpg
Silver Star Court,https://www.28hse.com/en/estate/hk/happy-valley/8806_silver-star-court,https://i1.28hse.com/2022/09/202209081306267462236_large.jpg
Gold Jade Mansion,https://www.28hse.com/en/estate/hk/wan-chai/5781_gold-jade-mansion,https://i1.28hse.com/2022/09/202209081246388184806_large.jpg
Hoi Ching Mansion,https://www.28hse.com/en/estate/hk/sai-wan-ho/6227_hoi-ching-mansion,https://i1.28hse.com/2022/09/202209081249435339219_large.jpg
Oxford Court,https://www.28hse.com/en/estate/hk/north-point-mid/7334_oxford-court,https://i1.28hse.com/2022/09/202209081256005222837_large.jpg
Blue Pool Mansion,https://www.28hse.com/en/estate/hk/happy-valley/6767_blue-pool-mansion,https://i1.28hse.com/2022/09/202209081253313729502_large.jpg
Hawthorn Garden,https://www.28hse.com/en/estate/hk/happy-valley/5678_hawthorn-garden,https://i1.28hse.com/2022/09/202209081245595622121_large.jpg
Eight Kwai Fong Happy Valley,https://www.28hse.com/en/estate/hk/happy-valley/23488_eight-kwai-fong-happy-valley,https://i1.28hse.com/2022/09/202209081221373127634_large.jpg
Kwok Ga Building,https://www.28hse.com/en/estate/hk/kennedy-town/677_kwok-ga-building,https://i1.28hse.com/2022/09/202209081253325429201_large.jpg
Green Valley Mansion,https://www.28hse.com/en/estate/hk/happy-valley/946_green-valley-mansion,https://i1.28hse.com/2022/09/202209081307594252372_large.jpg
Wilson Court,https://www.28hse.com/en/estate/hk/tin-hau/6752_wilson-court,https://i1.28hse.com/2022/09/202209081253245099902_large.jpg
Overseas Trust Bank Building,https://www.28hse.com/en/estate/hk/wan-chai/6285_overseas-trust-bank-building,https://i1.28hse.com/2022/09/202209081224496266248_large.jpg
Kingsfield Tower,https://www.28hse.com/en/estate/hk/sai-ying-pun/586_kingsfield-tower,https://i1.28hse.com/2022/09/202209081247084802869_large.jpg
Grandview Garden,https://www.28hse.com/en/estate/hk/sheung-wan/702_grandview-garden,https://i1.28hse.com/2022/09/202209081235134506538_large.jpg
Lee Ga Building,https://www.28hse.com/en/estate/hk/sai-wan-ho/1400_lee-ga-building,https://i1.28hse.com/2022/09/202209081213357804105_large.jpg
San Francisco Towers,https://www.28hse.com/en/estate/hk/happy-valley/6232_san-francisco-towers,https://i1.28hse.com/2022/09/20220908124945502616_large.jpg
Lyttelton Garden,https://www.28hse.com/en/estate/hk/western-mid-levels/400_lyttelton-garden,https://i1.28hse.com/2022/09/202209081236018026211_large.jpg
Pacific View,https://www.28hse.com/en/estate/hk/tai-tam/231_pacific-view,https://i1.28hse.com/2022/09/202209081219316362349_large.jpg
The Zenith,https://www.28hse.com/en/estate/hk/wan-chai/928_the-zenith,https://i1.28hse.com/2022/09/202209081307528585340_large.jpg
Fook Wo Building,https://www.28hse.com/en/estate/hk/wan-chai/860_fook-wo-building,https://i1.28hse.com/2022/09/202209081304582825733_large.jpg
FairView Height,https://www.28hse.com/en/estate/hk/western-mid-levels/389_fairview-height,https://i1.28hse.com/2022/09/20220908123556724670_large.jpg
Harbour View Garden,https://www.28hse.com/en/estate/hk/kennedy-town/563_harbour-view-garden,https://i1.28hse.com/2022/09/202209081245334985572_large.jpg
Silvervale Mansion,https://www.28hse.com/en/estate/hk/wan-chai/5034_silvervale-mansion,https://i1.28hse.com/2022/09/202209081241385380324_large.jpg
Hing Hon Building,https://www.28hse.com/en/estate/hk/western-mid-levels/7803_hing-hon-building,https://i1.28hse.com/2022/09/202209081259118602784_large.jpg
Kam Fung Building,https://www.28hse.com/en/estate/hk/aberdeen/301_kam-fung-building,https://i1.28hse.com/2022/09/202209081252165394474_large.jpg
Hing Man Mansion,https://www.28hse.com/en/estate/hk/shaukeiwan/1212_hing-man-mansion,
Roca Centre,https://www.28hse.com/en/estate/hk/north-point/1077_roca-centre,https://i1.28hse.com/2022/09/202209081212258161811_large.jpg
Aldrich Garden,https://www.28hse.com/en/estate/hk/shaukeiwan/1175_aldrich-garden,https://i1.28hse.com/2022/09/202209081213028596366_large.jpg
Wing Fat Building,https://www.28hse.com/en/estate/hk/north-point/1149_wing-fat-building,https://i1.28hse.com/2022/09/202209081252366765653_large.jpg
Intelligent Court,https://www.28hse.com/en/estate/hk/tai-hang/1028_intelligent-court,https://i1.28hse.com/2022/09/202209081212152117543_large.jpg
Yee Fung Building,https://www.28hse.com/en/estate/hk/happy-valley/5377_yee-fung-building,https://i1.28hse.com/2022/09/202209081301372350181_large.jpg
Hung Fook Court,https://www.28hse.com/en/estate/hk/ap-lei-chau/23180_hung-fook-court,https://i1.28hse.com/2022/09/202209081219562862790_large.jpg
Artisan House,https://www.28hse.com/en/estate/hk/sai-ying-pun/22432_artisan-house,https://i1.28hse.com/2022/09/202209231003306792316_large.jpg
Hung Yip Building,https://www.28hse.com/en/estate/hk/wan-chai/5435_hung-yip-building,https://i1.28hse.com/2022/09/202209081244168561666_large.jpg
Gold Mine Building,https://www.28hse.com/en/estate/hk/chai-wan/1263_gold-mine-building,
Mei Fai Mansion,https://www.28hse.com/en/estate/hk/wan-chai/8576_mei-fai-mansion,https://i1.28hse.com/2022/09/202209081304483744398_large.jpg
Fortress Garden,https://www.28hse.com/en/estate/hk/fortress-hill/1085_fortress-garden,https://i1.28hse.com/2022/09/202209081212294919397_large.jpg
Shun King Court,https://www.28hse.com/en/estate/hk/ap-lei-chau/331_shun-king-court,https://i1.28hse.com/2022/09/202209081235395845977_large.jpg
Hoover Towers,https://www.28hse.com/en/estate/hk/wan-chai/5590_hoover-towers,https://i1.28hse.com/2022/09/202209081245157020157_large.jpg
Le Cachet,https://www.28hse.com/en/estate/hk/happy-valley/940_le-cachet,https://i1.28hse.com/2022/09/20220908130757498085_large.jpg
Novum East,https://www.28hse.com/en/estate/hk/quarry-bay/22422_novum-east,https://i1.28hse.com/2022/09/202209081216206173498_large.jpg
Full Wealth Gardens,https://www.28hse.com/en/estate/hk/north-point/1087_full-wealth-gardens,https://i1.28hse.com/2022/09/202209081212305807825_large.jpg
Golden Mansion,https://www.28hse.com/en/estate/hk/shaukeiwan/5973_golden-mansion,https://i1.28hse.com/2022/09/2022090812182928691_large.jpg
North Point Mansion,https://www.28hse.com/en/estate/hk/north-point/6538_north-point-mansion,https://i1.28hse.com/2022/09/202209081251523512348_large.jpg
Suncrest Tower,https://www.28hse.com/en/estate/hk/wan-chai/851_suncrest-tower,https://i1.28hse.com/2022/09/20220908130419966541_large.jpg
Manhattan Avenue,https://www.28hse.com/en/estate/hk/sheung-wan/8830_manhattan-avenue,https://i1.28hse.com/2022/09/202209081306378224642_large.jpg
On Lok Building,https://www.28hse.com/en/estate/hk/shaukeiwan/5689_on-lok-building,https://i1.28hse.com/2022/09/202209081246042037008_large.jpg
Panny Court,https://www.28hse.com/en/estate/hk/happy-valley/7559_panny-court,https://i1.28hse.com/2022/09/202209081257306036048_large.jpg
Hung Lee Building,https://www.28hse.com/en/estate/hk/shaukeiwan/5452_hung-lee-building,https://i1.28hse.com/2022/09/202209081244238562466_large.jpg
Dragonview Court,https://www.28hse.com/en/estate/hk/western-mid-levels/480_dragonview-court,https://i1.28hse.com/2022/09/20220908124118200483_large.jpg
Marina Lodge,https://www.28hse.com/en/estate/hk/shaukeiwan/1182_marina-lodge,https://i1.28hse.com/2022/09/202209081213055606530_large.jpg
Serene court,https://www.28hse.com/en/estate/hk/kennedy-town/564_serene-court,https://i1.28hse.com/2022/09/202209081214517195411_large.jpg
Regent Hill,https://www.28hse.com/en/estate/hk/happy-valley/8209_regent-hill,https://i1.28hse.com/2022/09/202209081302072670618_large.jpg
Royal Terrace,https://www.28hse.com/en/estate/hk/quarry-bay/1124_royal-terrace,https://i1.28hse.com/2022/09/202209081212445804691_large.jpg
Gold Ning Mansion,https://www.28hse.com/en/estate/hk/tai-hang/1014_gold-ning-mansion,https://i1.28hse.com/2022/09/202209081212091752471_large.jpg
WestView Height,https://www.28hse.com/en/estate/hk/kennedy-town/571_westview-height,https://i1.28hse.com/2022/09/202209081246135965556_large.jpg
Kar Yau Building,https://www.28hse.com/en/estate/hk/wan-chai/8675_kar-yau-building,https://i1.28hse.com/2022/09/202209081305294970136_large.jpg
