Date,District,Estate,Price,Unit Address,Floor,Block,Room,Area,CNAME,CNAME_S,ENAME,REGION
20/12/2021,Kennedy Town,Cheong Yue Mansion,2,1#/F Room B,1,,B,339,中西區,中西区,CENTRAL & WESTERN,HK
20/12/2021,Kennedy Town,Ka Fu Building,7.84,BLOCK B 1#/F Room B1,1,BLOCK B,B1,672,中西區,中西区,CENTRAL & WESTERN,HK
20/12/2021,Shek Tong Tsui,Chong Yip Centre,5.55,BLOCK B 5/F Room G,5,BLOCK B,G,452,中西區,中西区,CENTRAL & WESTERN,HK
20/12/2021,Sai Wan Ho,Grand Promenade,7.16,TOWER 5 2#/F Room H,2,TOWER 5,H,436,東區,东区,EASTERN,HK
20/12/2021,North Point,Ka Wai Building,5.45,BLOCK A 2#/F Room A4,2,BLOCK A,A4,341,東區,东区,EASTERN,HK
20/12/2021,South Horizons,South Horizons,11.91,TOWER 13 7/F Room A,7,TOWER 13,A,798,南區,南区,SOUTHERN,HK
20/12/2021,Shaukeiwan,Hoi Fung Centre,5.6,1#/F Room E,1,,E,503,東區,东区,EASTERN,HK
20/12/2021,Wan Chai,Kwong Sang Hong Building,5.15,BLOCK D 2#/F Room Q,2,BLOCK D,Q,482,灣仔區,湾仔区,WAN CHAI,HK
20/12/2021,Sai Wan Ho,Tai On Building,3.7,3/F Room 41,3,,41,465,中西區,中西区,CENTRAL & WESTERN,HK
20/12/2021,Baguio Villa,Baguio Villa,16.88,BLOCK 19 1#/F Room D,1,BLOCK 19,D,1520,南區,南区,SOUTHERN,HK
20/12/2021,Sai Wan Ho,ISLAND RESIDENCE,9.75,7/F Room C,7,,C,500,東區,东区,EASTERN,HK
20/12/2021,Chai Wan,Island Resort,10.3,TOWER 3 4#/F Room H,4,TOWER 3,H,824,東區,东区,EASTERN,HK
20/12/2021,Sai Wan Ho,Tung Hei Court,4.3,WAH HEI HOUSE--BLOCK C 1#/F Room 8,1,WAH HEI HOUSE--BLOCK C,8,751,東區,东区,EASTERN,HK
20/12/2021,Sheung Wan,One Pacific Heights,9.28,2#/F Room D,2,,D,531,中西區,中西区,CENTRAL & WESTERN,HK
20/12/2021,Ap Lei Chau,The Upper South,5.06,1#/F Room B,1,,B,186,中西區,中西区,CENTRAL & WESTERN,HK
20/12/2021,Happy Valley,Fortune Building,11.68,5/F Room B,5,,B,1100,灣仔區,湾仔区,WAN CHAI,HK
20/12/2021,Sheung Wan,Dawning Height,8.12,1#/F Room C,1,,C,538,中西區,中西区,CENTRAL & WESTERN,HK
20/12/2021,Sai Ying Pun,Imperial Terrace,6.06,5/F Room A,5,,A,469,中西區,中西区,CENTRAL & WESTERN,HK
20/12/2021,North Point,Island Place,17.3,ONE ISLAND PLACE 3#/F Room A,3,ONE ISLAND PLACE,A,974,東區,东区,EASTERN,HK
20/12/2021,North Point,Scala Mansion,5.4,8/F Room C,8,,C,450,東區,东区,EASTERN,HK
20/12/2021,North Point,City Garden,20.88,BLOCK 8 1#/F Room E,1,BLOCK 8,E,1176,東區,东区,EASTERN,HK
20/12/2021,Tin Hau,Park Towers,23.6,TOWER I 2#/F Room E,2,TOWER I,E,1210,東區,东区,EASTERN,HK
20/12/2021,North Point,Ka Wai Building,4.85,BLOCK A 9/F Room A1,9,BLOCK A,A1,365,東區,东区,EASTERN,HK
20/12/2021,Western mid-levels,Floral Tower,8,1#/F Room C,1,,C,436,中西區,中西区,CENTRAL & WESTERN,HK
20/12/2021,Wan Chai,Spring Garden Mansion,5,1#/F Room A,1,,A,510,灣仔區,湾仔区,WAN CHAI,HK
20/12/2021,Kennedy Town,Luen Gay Apartments,5.38,1#/F Room 10,1,,10,500,中西區,中西区,CENTRAL & WESTERN,HK
20/12/2021,Sheung Wan,Hollywood Terrace,12.2,TOWER B 1#/F Room F,1,TOWER B,F,755,中西區,中西区,CENTRAL & WESTERN,HK
20/12/2021,Sai Wan Ho,Parker33,4.4,1#/F Room J,1,,J,211,東區,东区,EASTERN,HK
20/12/2021,Wan Chai,The Avenue,11.88,TOWER 1 2#/F Room C,2,TOWER 1,C,431,灣仔區,湾仔区,WAN CHAI,HK
20/12/2021,Wan Chai,Australia House,6.25,1#/F Room 9,1,,9,414,灣仔區,湾仔区,WAN CHAI,HK
20/12/2021,Sheung Wan,Queen's Terrace,10.5,TOWER 3 1#/F Room F,1,TOWER 3,F,695,中西區,中西区,CENTRAL & WESTERN,HK
20/12/2021,Sai Ying Pun,Two Artlane,5.94,1#/F Room H,1,,H,214,中西區,中西区,CENTRAL & WESTERN,HK
17/12/2021,Heng Fa Chuen,Heng Fa Chuen,8.68,BLOCK 30 1#/F Room 7,1,BLOCK 30,7,604,東區,东区,EASTERN,HK
17/12/2021,Sai Ying Pun,Tong Nam Mansion,7.8,9/F Room B,9,,B,595,中西區,中西区,CENTRAL & WESTERN,HK
17/12/2021,Sheung Wan,Ka Fu Building,16.5,1#/F Room A,1,,A,1212,九龍城區,九龙城区,KOWLOON CITY,KL
17/12/2021,Sai Ying Pun,King Ming Mansion,6.48,6/F Room B,6,,B,488,中西區,中西区,CENTRAL & WESTERN,HK
17/12/2021,Wan Chai,Newman House,8.5,9/F Room D,9,,D,576,灣仔區,湾仔区,WAN CHAI,HK
17/12/2021,Heng Fa Chuen,Heng Fa Chuen,9.08,BLOCK 17 1#/F Room 4,1,BLOCK 17,4,631,東區,东区,EASTERN,HK
17/12/2021,Shaukeiwan,Sun Sing Centre,4.75,BLOCK C 2#/F Room C1,2,BLOCK C,C1,342,東區,东区,EASTERN,HK
17/12/2021,Sai Ying Pun,Richsun Garden,5.28,1#/F Room B,1,,B,376,中西區,中西区,CENTRAL & WESTERN,HK
17/12/2021,Pok Fu Lam,Chi Fu Fa Yuen,7.28,BLOCK H-20 7/F Room D,7,BLOCK H-20,D,518,南區,南区,SOUTHERN,HK
17/12/2021,Taikoo Shing,TaiKoo Shing,1.9,TUNG SHAN 2#/F Room B,2,TUNG SHAN,B,894,東區,东区,EASTERN,HK
17/12/2021,Southern District,Residence Bel-Air,36.6,TOWER 8 5/F Room A,5,TOWER 8,A,1667,南區,南区,SOUTHERN,HK
17/12/2021,Wan Chai,Wai Sun Building,4.28,2/F Room B,2,,B,348,灣仔區,湾仔区,WAN CHAI,HK
17/12/2021,Western mid-levels,Casa Bella,15.1,2#/F Room C,2,,C,805,九龍城區,九龙城区,KOWLOON CITY,KL
17/12/2021,Happy Valley,Richview Villa,9.73,3/F Room A,3,,A,780,油尖旺區,油尖旺区,YAU TSIM MONG,KL
17/12/2021,Happy Valley,King Cheung Mansion,4.98,1#/F Room F,1,,F,620,灣仔區,湾仔区,WAN CHAI,HK
17/12/2021,Happy Valley,Pioneer Court,14.98,8/F Room C,8,,C,747,灣仔區,湾仔区,WAN CHAI,HK
17/12/2021,Western mid-levels,Vantage Park,20.6,BLOCK 1 2#/F Room E,2,BLOCK 1,E,987,中西區,中西区,CENTRAL & WESTERN,HK
17/12/2021,Sai Ying Pun,Novum West,9.5,TOWER 5 2#/F Room F,2,TOWER 5,F,358,中西區,中西区,CENTRAL & WESTERN,HK
17/12/2021,Chai Wan,BayView Park,8.9,1#/F Room C,1,,C,851,東區,东区,EASTERN,HK
17/12/2021,Ap Lei Chau,Coble Court,5.13,6/F Room F,6,,F,324,南區,南区,SOUTHERN,HK
17/12/2021,Taikoo Shing,TaiKoo Shing,13.15,MING KUNG 2#/F Room G,2,MING KUNG,G,675,東區,东区,EASTERN,HK
17/12/2021,Pok Fu Lam,Chi Fu Fa Yuen,6.66,BLOCK H-9 9/F Room D,9,BLOCK H-9,D,518,南區,南区,SOUTHERN,HK
17/12/2021,Ap Lei Chau,Yue On Court,6.85,BLOCK E 6/F Room 5,6,BLOCK E,5,618,南區,南区,SOUTHERN,HK
17/12/2021,North Point,City Garden,13.68,BLOCK 4 2#/F Room E,2,BLOCK 4,E,980,東區,东区,EASTERN,HK
17/12/2021,Quarry Bay,Westlands Gardens,11.8,BLOCK C 2#/F Room 1,2,BLOCK C,1,980,東區,东区,EASTERN,HK
17/12/2021,Quarry Bay,Yick Fat Building,4.1,1#/F Room 6,1,,6,450,東區,东区,EASTERN,HK
17/12/2021,Sai Ying Pun,Ko Nga Court,7.45,1#/F Room E,1,,E,489,中西區,中西区,CENTRAL & WESTERN,HK
17/12/2021,Sheung Wan,Macro Garden,6.18,2#/F Room A,2,,A,512,中西區,中西区,CENTRAL & WESTERN,HK
17/12/2021,Sai Ying Pun,Two Artlane,8.55,1#/F Room F,1,,F,282,中西區,中西区,CENTRAL & WESTERN,HK
17/12/2021,Sai Wan Ho,Parker33,4,2#/F Room G,2,,G,209,東區,东区,EASTERN,HK
17/12/2021,Sai Ying Pun,Two Artlane,7.34,1#/F Room C,1,,C,253,中西區,中西区,CENTRAL & WESTERN,HK
17/12/2021,North Point,Kings Tower,2.5,1#/F Room 6,1,,6,800,深水埗區,深水埗区,SHAM SHUI PO,KL
17/12/2021,Shaukeiwan,Fok Sing Building,3.35,9/F Room A,9,,A,600,東區,东区,EASTERN,HK
17/12/2021,Quarry Bay,Sunway Gardens,7.5,BLOCK C 1#/F Room 3,1,BLOCK C,3,671,東區,东区,EASTERN,HK
16/12/2021,Chai Wan,New Jade Garden,9.18,BLOCK 2 2#/F Room G,2,BLOCK 2,G,705,東區,东区,EASTERN,HK
16/12/2021,Sai Ying Pun,Rockson Mansion,7.25,2#/F Room B,2,,B,570,中西區,中西区,CENTRAL & WESTERN,HK
16/12/2021,Wan Chai,No.1 Star Street,7.8,2#/F Room B,2,,B,410,灣仔區,湾仔区,WAN CHAI,HK
16/12/2021,Shaukeiwan,Tung Tao Court,5.65,BLOCK A 3#/F Room 5,3,BLOCK A,5,518,東區,东区,EASTERN,HK
16/12/2021,North Point,Ming Fai Building,4.9,BLOCK A 1#/F Room 3,1,BLOCK A,3,325,東區,东区,EASTERN,HK
16/12/2021,Western mid-levels,Robinson Place,25.6,TOWER 2 1#/F Room A,1,TOWER 2,A,1389,中西區,中西区,CENTRAL & WESTERN,HK
16/12/2021,Quarry Bay,Kornhill,8.53,BLOCK B 2#/F Room 6,2,BLOCK B,6,604,東區,东区,EASTERN,HK
16/12/2021,Shek Tong Tsui,Mei Sun Lau,6.08,BLOCK A 1#/F Room 4,1,BLOCK A,4,465,中西區,中西区,CENTRAL & WESTERN,HK
16/12/2021,Taikoo Shing,TaiKoo Shing,15,KAI TIEN 1#/F Room H,1,KAI TIEN,H,876,東區,东区,EASTERN,HK
16/12/2021,Taikoo Shing,TaiKoo Shing,15.98,HENG TIEN 1#/F Room C,1,HENG TIEN,C,831,東區,东区,EASTERN,HK
16/12/2021,Chai Wan,Cheerful Garden,5,BLOCK 5 3#/F Room A,3,BLOCK 5,A,716,東區,东区,EASTERN,HK
16/12/2021,Kennedy Town,Cadogan,9.38,2#/F Room B,2,,B,446,中西區,中西区,CENTRAL & WESTERN,HK
16/12/2021,Fortress Hill,Victor Court,6.32,1#/F Room C,1,,C,438,東區,东区,EASTERN,HK
16/12/2021,Shaukeiwan,Shaukiwan Centre,5.35,BLOCK B 6/F Room E,6,BLOCK B,E,378,東區,东区,EASTERN,HK
16/12/2021,Chai Wan,Yan Tsui Court,6,BLOCK B 1#/F Room 8,1,BLOCK B,8,676,東區,东区,EASTERN,HK
16/12/2021,Wan Chai,The Morrison,8.4,6/F Room A,6,,A,653,灣仔區,湾仔区,WAN CHAI,HK
16/12/2021,Wan Chai,Bo Fung Mansion,7.2,1/F Room A,1,,A,536,灣仔區,湾仔区,WAN CHAI,HK
16/12/2021,North Point,Scala Mansion,5.26,7/F Room D,7,,D,450,東區,东区,EASTERN,HK
16/12/2021,North Point,Conwell Mansion,7,1#/F Room A,1,,A,546,東區,东区,EASTERN,HK
16/12/2021,Heng Fa Chuen,Heng Fa Chuen,8.11,BLOCK 2 1#/F Room 5,1,BLOCK 2,5,583,東區,东区,EASTERN,HK
16/12/2021,Shek Tong Tsui,Nice Garden,8.7,1#/F Room A,1,,A,629,中西區,中西区,CENTRAL & WESTERN,HK
15/12/2021,Ap Lei Chau,Larvotto,59.6,TOWER 1 1#/F Room A,1,TOWER 1,A,2545,南區,南区,SOUTHERN,HK
15/12/2021,Tin Hau,The Pavilia Hill,30,TOWER 1 1#/F Room A,1,TOWER 1,A,1078,東區,东区,EASTERN,HK
15/12/2021,Western mid-levels,Floral Tower,11.35,3/F Room A,3,,A,791,中西區,中西区,CENTRAL & WESTERN,HK
15/12/2021,Wan Chai,Hay Wah Building,6.9,BLOCK B 1#/F Room 4,1,BLOCK B,4,476,灣仔區,湾仔区,WAN CHAI,HK
15/12/2021,Kennedy Town,Luen Hing Apartments,6.65,3/F Room 4,3,,4,460,中西區,中西区,CENTRAL & WESTERN,HK
15/12/2021,Fortress Hill,Princess Mansion,5,9/F Room 8,9,,8,600,東區,东区,EASTERN,HK
15/12/2021,Wan Chai,The Avenue,20,TOWER 2 1#/F Room A,1,TOWER 2,A,760,灣仔區,湾仔区,WAN CHAI,HK
15/12/2021,Pok Fu Lam,Pokfulam Gardens,7.58,BLOCK 2 1#/F Room G,1,BLOCK 2,G,526,南區,南区,SOUTHERN,HK
15/12/2021,Chai Wan,Lok Hin Terrace,5.95,BLOCK 1 1#/F Room E,1,BLOCK 1,E,522,東區,东区,EASTERN,HK
15/12/2021,Causeway Bay,Elizabeth House,11.7,BLOCK B 1#/F Room B8,1,BLOCK B,B8,705,灣仔區,湾仔区,WAN CHAI,HK
15/12/2021,North Point,Harbour Heights,23.5,KO FUNG COURT 3#/F Room F,3,KO FUNG COURT,F,903,東區,东区,EASTERN,HK
15/12/2021,South Horizons,South Horizons,12.5,TOWER 8 9/F Room A,9,TOWER 8,A,931,南區,南区,SOUTHERN,HK
15/12/2021,Quarry Bay,Hon Way Mansion,7.08,1/F Room C,1,,C,476,東區,东区,EASTERN,HK
15/12/2021,Shaukeiwan,Tung Yuk Court,7.5,TUNG NING HOUSE--BLOCK E 7/F Room 6,7,TUNG NING HOUSE--BLOCK E,6,828,東區,东区,EASTERN,HK
15/12/2021,Quarry Bay,Tak Lee Building,3.85,1#/F Room 31,1,,31,320,中西區,中西区,CENTRAL & WESTERN,HK
15/12/2021,Taikoo Shing,TaiKoo Shing,11.6,KAM SHAN 2#/F Room A,2,KAM SHAN,A,691,東區,东区,EASTERN,HK
15/12/2021,Aberdeen,Aberdeen Centre,6.88,BLOCK A 9/F Room 1,9,BLOCK A,1,529,南區,南区,SOUTHERN,HK
15/12/2021,Sai Ying Pun,Two Artlane,7.21,1#/F Room D,1,,D,250,中西區,中西区,CENTRAL & WESTERN,HK
15/12/2021,Sai Ying Pun,Two Artlane,6.73,1#/F Room J,1,,J,244,中西區,中西区,CENTRAL & WESTERN,HK
15/12/2021,Sai Ying Pun,Two Artlane,6.05,1#/F Room H,1,,H,214,中西區,中西区,CENTRAL & WESTERN,HK
15/12/2021,Taikoo Shing,TaiKoo Shing,15.5,PINE 3/F Room D,3,PINE,D,1029,東區,东区,EASTERN,HK
15/12/2021,Sheung Wan,Hollywood Terrace,14,TOWER A 2#/F Room B,2,TOWER A,B,757,中西區,中西区,CENTRAL & WESTERN,HK
15/12/2021,Heng Fa Chuen,Heng Fa Chuen,7.5,BLOCK 2 1#/F Room 4,1,BLOCK 2,4,583,東區,东区,EASTERN,HK
15/12/2021,Western mid-levels,Scholastic Garden,15.8,3#/F Room H,3,,H,843,中西區,中西区,CENTRAL & WESTERN,HK
15/12/2021,Quarry Bay,Yick Cheong Building,3.68,2/F Room 14,2,,14,456,東區,东区,EASTERN,HK
15/12/2021,Quarry Bay,Kornhill Garden,7.6,BLOCK 10 1#/F Room A,1,BLOCK 10,A,521,東區,东区,EASTERN,HK
14/12/2021,Sai Wan Ho,Parker33,6.7,8/F Room A,8,,A,328,東區,东区,EASTERN,HK
14/12/2021,Aberdeen,Aberdeen Centre,6.65,BLOCK L 5/F Room 2,5,BLOCK L,2,529,南區,南区,SOUTHERN,HK
14/12/2021,Stanley,Lung Tak Court,5.84,BLOCK B 5/F Room 3,5,BLOCK B,3,559,南區,南区,SOUTHERN,HK
14/12/2021,Baguio Villa,Baguio Villa,34,BLOCK 40 2#/F,2,BLOCK 40,BLOCK 40 2#/F,1590,南區,南区,SOUTHERN,HK
14/12/2021,Shaukeiwan,Tung Lam Court,4.03,1#/F Room 2,1,,2,577,東區,东区,EASTERN,HK
14/12/2021,Kennedy Town,The Merton,10.6,BLOCK 3 1#/F Room K,1,BLOCK 3,K,629,中西區,中西区,CENTRAL & WESTERN,HK
14/12/2021,North Point,Novum Point,8.34,3/F Room G,3,,G,288,東區,东区,EASTERN,HK
14/12/2021,Shaukeiwan,Perfect Mount Gardens,9.93,BLOCK D 1#/F Room 8,1,BLOCK D,8,704,東區,东区,EASTERN,HK
14/12/2021,Quarry Bay,Kornhill,8.88,BLOCK P 2#/F Room 2,2,BLOCK P,2,588,東區,东区,EASTERN,HK
14/12/2021,Chai Wan,New Jade Garden,1.88,BLOCK 3 1#/F Room D,1,BLOCK 3,D,617,東區,东区,EASTERN,HK
14/12/2021,Shaukeiwan,Tung Yan Court,4.2,BLOCK A 3#/F Room 2,3,BLOCK A,2,568,東區,东区,EASTERN,HK
14/12/2021,Quarry Bay,Hon Way Mansion,6.52,8/F Room E,8,,E,539,東區,东区,EASTERN,HK
14/12/2021,South Horizons,South Horizons,10,TOWER 21 2#/F Room B,2,TOWER 21,B,745,南區,南区,SOUTHERN,HK
14/12/2021,Aberdeen,Yue Fai Court,5.87,BLOCK E 4/F Room 1,4,BLOCK E,1,502,南區,南区,SOUTHERN,HK
14/12/2021,Chai Wan,Walton Estate,5,TOWER III 8/F Room A,8,TOWER III,A,484,東區,东区,EASTERN,HK
14/12/2021,Taikoo Shing,TaiKoo Shing,10.6,FOONG SHAN 2#/F Room F,2,FOONG SHAN,F,675,東區,东区,EASTERN,HK
14/12/2021,Shek Tong Tsui,Bic Wah Court,5.95,6/F Room 1,6,,1,453,中西區,中西区,CENTRAL & WESTERN,HK
14/12/2021,Sai Ying Pun,Connaught Garden,7.7,BLOCK 1 2#/F Room B,2,BLOCK 1,B,442,中西區,中西区,CENTRAL & WESTERN,HK
14/12/2021,Chai Wan,Greenwood Terrace,6.15,TOWER 5 2#/F Room A,2,TOWER 5,A,620,東區,东区,EASTERN,HK
14/12/2021,Wan Chai,Kin Lee Building,6,BLOCK B 1#/F Room B4,1,BLOCK B,B4,472,灣仔區,湾仔区,WAN CHAI,HK
14/12/2021,Heng Fa Chuen,Heng Fa Chuen,10,BLOCK 27 5/F Room 1,5,BLOCK 27,1,856,東區,东区,EASTERN,HK
14/12/2021,Sheung Wan,Queen's Terrace,2.3,TOWER 2 1#/F Room B,1,TOWER 2,B,759,中西區,中西区,CENTRAL & WESTERN,HK
14/12/2021,North Point,Ming Yuen Centre,5.38,7/F Room C,7,,C,434,東區,东区,EASTERN,HK
14/12/2021,Sai Ying Pun,Two Artlane,7.14,1#/F Room B,1,,B,254,中西區,中西区,CENTRAL & WESTERN,HK
14/12/2021,Taikoo Shing,TaiKoo Shing,14.58,HSIA KUNG 1#/F Room H,1,HSIA KUNG,H,800,東區,东区,EASTERN,HK
14/12/2021,Central,Welley Building,0.78,5/F Room A,5,,A,299,中西區,中西区,CENTRAL & WESTERN,HK
14/12/2021,Central,Welley Building,1.56,5/F Room A,5,,A,299,中西區,中西区,CENTRAL & WESTERN,HK
14/12/2021,North Point,Tanner Garden,1.7,BLOCK 2 2#/F Room A,2,BLOCK 2,A,779,東區,东区,EASTERN,HK
13/12/2021,Taikoo Shing,TaiKoo Shing,10.68,KO ON 6/F Room E,6,KO ON,E,675,東區,东区,EASTERN,HK
13/12/2021,Kennedy Town,Academic Terrace,12.75,BLOCK I 2#/F Room B,2,BLOCK I,B,772,中西區,中西区,CENTRAL & WESTERN,HK
13/12/2021,Shaukeiwan,Lime GALA,10.38,TOWER 1B 9/F Room D,9,TOWER 1B,D,494,東區,东区,EASTERN,HK
13/12/2021,Chai Wan,Island Resort,9.43,TOWER 9 2#/F Room E,2,TOWER 9,E,726,東區,东区,EASTERN,HK
13/12/2021,Quarry Bay,Park Vale,10.5,HONG PAK MANSION 1#/F Room A,1,HONG PAK MANSION,A,748,東區,东区,EASTERN,HK
13/12/2021,North Point,Fairview Court,7.25,2#/F Room A,2,,A,661,中西區,中西区,CENTRAL & WESTERN,HK
13/12/2021,Kennedy Town,The Hudson,15,3#/F Room A,3,,A,543,中西區,中西区,CENTRAL & WESTERN,HK
13/12/2021,Southern District,Residence Bel-Air,32.25,BEL-AIR ON THE PEAK TOWER 7 2#/F Room C,2,BEL-AIR ON THE PEAK TOWER 7,C,1415,南區,南区,SOUTHERN,HK
13/12/2021,Quarry Bay,Nan Fung Sun Chuen,10,BLOCK NO.6 2#/F Room A,2,BLOCK NO.6,A,692,東區,东区,EASTERN,HK
13/12/2021,Sai Wan Ho,The Oakridge,8.28,1#/F Room B,1,,B,589,東區,东区,EASTERN,HK
13/12/2021,Western mid-levels,SceneCliff,14.38,BLOCK 2 3#/F Room D,3,BLOCK 2,D,694,中西區,中西区,CENTRAL & WESTERN,HK
13/12/2021,North Point,Fleur Pavilia,18.8,TOWER 1 9/F Room B,9,TOWER 1,B,799,東區,东区,EASTERN,HK
13/12/2021,Quarry Bay,Splendid Place,10,8/F Room E,8,,E,784,東區,东区,EASTERN,HK
13/12/2021,Chai Wan,Walton Estate,5.2,TOWER I 2#/F Room E,2,TOWER I,E,466,東區,东区,EASTERN,HK
13/12/2021,Chai Wan,Neptune Terrace,6,BLOCK 1 2#/F Room E,2,BLOCK 1,E,675,東區,东区,EASTERN,HK
13/12/2021,Kennedy Town,Academic Terrace,9.2,BLOCK I 1#/F Room H,1,BLOCK I,H,620,中西區,中西区,CENTRAL & WESTERN,HK
13/12/2021,Kennedy Town,The Hudson,15.2,2#/F Room A,2,,A,544,中西區,中西区,CENTRAL & WESTERN,HK
13/12/2021,Sai Wan Ho,The Oakridge,8.65,3#/F Room D,3,,D,599,東區,东区,EASTERN,HK
13/12/2021,North Point,Fu Bong Mansion,5.6,3/F Room C,3,,C,444,東區,东区,EASTERN,HK
13/12/2021,Shaukeiwan,Fok Sing Building,4.98,7/F Room E,7,,E,440,東區,东区,EASTERN,HK
13/12/2021,North Point,Yee Bo Mansion,5.2,1#/F Room A,1,,A,392,東區,东区,EASTERN,HK
13/12/2021,Taikoo Shing,TaiKoo Shing,26,LOTUS 2#/F Room A,2,LOTUS,A,1237,東區,东区,EASTERN,HK
13/12/2021,South Horizons,South Horizons,11.6,TOWER 30 1#/F Room F,1,TOWER 30,F,835,南區,南区,SOUTHERN,HK
13/12/2021,Mid-Levels,Century Tower,55,TOWER I 5/F Room B,5,TOWER I,B,2565,中西區,中西区,CENTRAL & WESTERN,HK
13/12/2021,Sai Ying Pun,Two Artlane,6.85,1#/F Room J,1,,J,244,中西區,中西区,CENTRAL & WESTERN,HK
13/12/2021,Sai Ying Pun,Two Artlane,7.09,1#/F Room D,1,,D,250,中西區,中西区,CENTRAL & WESTERN,HK
13/12/2021,Sai Ying Pun,Two Artlane,10.71,1#/F Room A,1,,A,381,中西區,中西区,CENTRAL & WESTERN,HK
13/12/2021,Quarry Bay,Grandview Court,6.48,6/F Room D,6,,D,476,東區,东区,EASTERN,HK
13/12/2021,Tin Hau,Chuang's-on-the-Park,11.5,1#/F Room A,1,,A,668,東區,东区,EASTERN,HK
13/12/2021,Kennedy Town,Ka Fai Court,6,3/F Room B,3,,B,523,中西區,中西区,CENTRAL & WESTERN,HK
13/12/2021,Sheung Wan,Centre Stage,25.3,TOWER 1 4#/F Room C,4,TOWER 1,C,1102,屯門區,屯门区,TUEN MUN,NTW
10/12/2021,Aberdeen,Ka Lung Court,6.08,BLOCK A 3#/F Room 3,3,BLOCK A,3,515,南區,南区,SOUTHERN,HK
10/12/2021,Fortress Hill,Kwong Chiu Terrace,1.85,BLOCK B 1#/F Room 6,1,BLOCK B,6,566,東區,东区,EASTERN,HK
10/12/2021,Sheung Wan,HongWay Garden,9.34,BLOCK A 3#/F Room 1,3,BLOCK A,1,574,中西區,中西区,CENTRAL & WESTERN,HK
10/12/2021,Pok Fu Lam,Pokfulam Gardens,10.85,BLOCK 1 1#/F Room A,1,BLOCK 1,A,815,南區,南区,SOUTHERN,HK
10/12/2021,Heng Fa Chuen,Heng Fa Chuen,7.5,BLOCK 50 5/F Room 4,5,BLOCK 50,4,647,東區,东区,EASTERN,HK
10/12/2021,Pok Fu Lam,Pokfulam Gardens,5.5,BLOCK 5 2/F Room A,2,BLOCK 5,A,833,南區,南区,SOUTHERN,HK
10/12/2021,Fortress Hill,Kam Tao Building,9.5,2#/F Room E,2,,E,714,東區,东区,EASTERN,HK
10/12/2021,Wan Chai,The Avenue,16.28,TOWER 2 1#/F Room B,1,TOWER 2,B,519,灣仔區,湾仔区,WAN CHAI,HK
10/12/2021,Mid-Levels,GrandView Tower,15.65,BLOCK A 2#/F Room 2,2,BLOCK A,2,910,灣仔區,湾仔区,WAN CHAI,HK
10/12/2021,Tin Hau,Fai Hon Building,5.91,6/F Room B,6,,B,560,中西區,中西区,CENTRAL & WESTERN,HK
10/12/2021,North Point,Harbour Glory,40.8,TOWER 7 7/F Room B,7,TOWER 7,B,1318,東區,东区,EASTERN,HK
10/12/2021,Western mid-levels,Seymour Place,19.46,1#/F Room B,1,,B,1226,中西區,中西区,CENTRAL & WESTERN,HK
10/12/2021,Kennedy Town,Luen Gay Apartments,4.8,1#/F Room 11,1,,11,306,中西區,中西区,CENTRAL & WESTERN,HK
10/12/2021,North Point,Maple Gardens,9.8,MAPLE GARDENS 2#/F Room C,2,MAPLE GARDENS,C,838,東區,东区,EASTERN,HK
10/12/2021,North Point,Provident Centre,13,BLOCK 5 2#/F Room C,2,BLOCK 5,C,899,東區,东区,EASTERN,HK
10/12/2021,Wan Chai,Lee Loy Building,3.63,5/F Room D,5,,D,302,灣仔區,湾仔区,WAN CHAI,HK
10/12/2021,Western mid-levels,Bel Mount Garden,10,6/F Room A,6,,A,780,中西區,中西区,CENTRAL & WESTERN,HK
10/12/2021,Tin Hau,Chuang's-on-the-Park,8.8,8/F Room B,8,,B,544,東區,东区,EASTERN,HK
10/12/2021,Wan Chai,Hennessy Building,12,6/F Room B,6,,B,1100,灣仔區,湾仔区,WAN CHAI,HK
10/12/2021,Chai Wan,Neptune Terrace,6.9,BLOCK 3 2#/F Room H,2,BLOCK 3,H,802,東區,东区,EASTERN,HK
10/12/2021,South Horizons,South Horizons,18.59,TOWER 22 3#/F Room E,3,TOWER 22,E,1107,南區,南区,SOUTHERN,HK
10/12/2021,Sai Ying Pun,Two Artlane,7.27,1#/F Room B,1,,B,254,中西區,中西区,CENTRAL & WESTERN,HK
10/12/2021,Sai Ying Pun,Two Artlane,8.23,1#/F Room F,1,,F,282,中西區,中西区,CENTRAL & WESTERN,HK
10/12/2021,Sai Ying Pun,Two Artlane,7.04,1#/F Room C,1,,C,253,中西區,中西区,CENTRAL & WESTERN,HK
10/12/2021,Sai Ying Pun,Two Artlane,6.99,1#/F Room D,1,,D,250,中西區,中西区,CENTRAL & WESTERN,HK
10/12/2021,Sai Ying Pun,Two Artlane,6.32,2#/F Room H,2,,H,214,中西區,中西区,CENTRAL & WESTERN,HK
10/12/2021,Sai Ying Pun,Two Artlane,10.64,2#/F Room A,2,,A,381,中西區,中西区,CENTRAL & WESTERN,HK
10/12/2021,Aberdeen,Kin Fai Building,4,2/F Room E,2,,E,390,南區,南区,SOUTHERN,HK
10/12/2021,Kennedy Town,Imperial Kennedy,16.5,2#/F Room C,2,,C,722,中西區,中西区,CENTRAL & WESTERN,HK
