VGG16_2d1,VGG16_2d2,VGG16_3d1,VGG16_3d2,VGG16_3d3
0.8380917,0.5519766,0.7348468,0.5664795,0.3259403
0.4138003,0.4242183,0.362701,0.46857232,0.77354676
0.20955598,0.527821,0.24223988,0.48893958,0.49504146
0.67522615,0.45959878,0.6581228,0.5890487,0.9037802
0.97306347,0.33205852,0.8597346,0.44811997,0.69867593
0.8134104,0.33250266,0.8038831,0.37834918,0.39811614
0.8551527,0.30830604,0.84790766,0.32566786,0.70465803
0.25356132,0.7700044,0.17545933,0.7629556,0.45720747
0.09243035,0.35268915,0.1571537,0.31347314,0.42523798
0.5111088,0.19506422,0.53470534,0.21065935,0.4827816
0.6931691,0.47549647,0.70690626,0.5609218,0.41300264
0.8310275,0.54034716,0.7504649,0.53921473,0.3456912
0.274588,0.2117447,0.26073056,0.21579242,0.39015603
0.7955601,0.53570884,0.6844984,0.51142967,0.35565498
0.64738965,0.7591059,0.49942204,0.64695954,0.13598526
0.63563216,0.1797328,0.6379893,0.21641535,0.6937766
0.58502555,0.28124073,0.5121017,0.364721,0.094118536
0.20645666,0.20338225,0.17120084,0.17777738,0.46836296
0.2329607,0.23701856,0.2416126,0.22060642,0.7124343
0.70370024,0.14131308,0.65169924,0.15480179,0.5128556
0.36526382,0.18846434,0.36697644,0.19083738,0.55768174
0.5598764,0.36306006,0.50208145,0.40748098,0.8149982
0.44329068,0.5995999,0.49111557,0.49190536,0.28620082
0.61660254,0.6564572,0.5322422,0.6657289,0.6197963
0.90368205,0.443431,0.88324296,0.5841863,0.48149702
0.7367906,0.59360456,0.7420623,0.62788725,0.46533433
0.42288208,0.44811767,0.39622316,0.5158895,0.76362824
0.53536177,0.43027318,0.5083226,0.63201356,0.9606453
0.39582622,0.069786906,0.4028829,0.12184805,0.70745397
0.38509518,0.17895836,0.37265638,0.22141248,0.62802565
0.27817088,0.22273076,0.28486365,0.23095906,0.36002028
0.7577884,0.48435262,0.7581961,0.54489595,0.7301396
0.61997473,0.2622115,0.6152365,0.28761804,0.84880006
0.8946835,0.28695962,0.91976166,0.30937323,0.5198126
0.7174629,0.46429685,0.64878714,0.413128,0.1574457
0.82183135,0.17586708,0.8507217,0.16726696,0.5215009
0.5630484,0.12107849,0.6151953,0.23421627,0.5135658
0.293931,0.78658545,0.31406033,0.84200555,0.56422067
0.30822015,0.5464474,0.3604197,0.46455982,0.5162991
