AlexNet_2d1,AlexNet_2d2,AlexNet_3d1,AlexNet_3d2,AlexNet_3d3
0.19397858,0.73824805,0.37340805,0.78225714,0.2951839
0.59523386,0.8042231,0.3133961,0.66436434,0.45855054
0.5578402,0.26822728,0.6116759,0.25518733,0.6461319
0.8403532,0.5413212,0.41403472,0.23211792,0.5719745
0.6204445,0.8395246,0.27695042,0.62328357,0.35998067
0.4308915,0.39849913,0.6735748,0.48800635,0.6601057
0.13027528,0.6120473,0.5104033,0.52021694,0.6158869
0.6686595,0.55569136,0.42894283,0.4417143,0.33012468
0.57655364,0.48515475,0.5064461,0.4541485,0.4255832
0.19746286,0.5989283,0.56938237,0.7034084,0.48767015
0.6048367,0.9127304,0.1328919,0.59718406,0.2628777
0.485852,0.85607076,0.3623461,0.6433007,0.23022774
0.80824614,0.73135006,0.14274973,0.34086427,0.45594478
0.31019244,0.28262603,0.6339379,0.50421077,0.16405997
0.68108666,0.6878125,0.31837592,0.43891487,0.36131948
0.58255476,0.73631394,0.27032602,0.6073909,0.30115753
0.48420876,0.64810604,0.41639948,0.6565318,0.5740632
0.5456953,0.44897148,0.7462205,0.65672404,0.5232586
0.52367145,0.49247575,0.52531475,0.3212057,0.7795681
0.26346585,0.6346808,0.47250798,0.88241243,0.4934018
0.2980453,0.49943495,0.6637582,0.86305034,0.64201057
0.33721036,0.58439094,0.6519563,0.91568303,0.4718716
0.4123695,0.4628596,0.6606815,0.66314226,0.9194696
0.7366596,0.68502057,0.22510377,0.45721662,0.54065645
0.7694005,0.6472313,0.2979872,0.396065,0.45511788
0.68653893,0.6733577,0.32069886,0.3449217,0.3001446
0.49296388,0.6902088,0.3499284,0.7216345,0.4633254
0.42658636,0.48834854,0.7051241,0.7401728,0.8106853
0.7585469,0.6550487,0.29562616,0.43040898,0.42152435
0.30686224,0.20829949,0.7204335,0.55649614,0.3117956
0.6613916,0.7696827,0.30047572,0.5416526,0.5735499
0.4844845,0.69892865,0.31750548,0.6812738,0.117673576
0.61459035,2.0742416e-05,0.98596954,0.3903762,0.48798737
0.51622915,0.43053028,0.4601834,0.47466534,0.27481234
