ResNet101_2d1,ResNet101_2d2,ResNet101_3d1,ResNet101_3d2,ResNet101_3d3
0.08653155,0.23632896,0.09011322,0.2198784,0.34793794
0.5006817,0.48919332,0.35782647,0.6175941,0.6426432
0.84488726,0.11611143,0.6484022,0.17511272,0.03979388
0.65665644,0.69329417,0.7171571,0.67072165,0.16505158
0.2125259,0.66160417,0.23400679,0.663146,0.60541075
0.42965943,0.38350362,0.7368981,0.31026924,0.7003612
0.166612,0.34575698,0.24819712,0.4020978,0.33173805
0.84135556,0.20338485,0.7492758,0.37091386,0.1776677
0.6576183,0.49582335,0.7029897,0.24001533,0.7148726
0.6301066,0.2724916,0.640053,0.37260187,0.21619451
0.55956125,0.38714173,0.5423387,0.324985,0.5446967
0.5522332,0.6387572,0.37740478,0.44458732,0.7752675
0.22717917,0.36758626,0.21951386,0.5011679,0.12812638
0.72795546,0.1779094,0.719751,0.13311198,0.295995
0.77746063,0.61171794,0.71926194,0.599643,0.654402
0.46553275,0.49712783,0.4506198,0.40303883,0.45980915
0.3163462,0.22464001,0.3995038,0.41603756,0.18744615
0.30512273,0.31202304,0.32821628,0.50707304,0.27859968
0.22088185,0.8125825,0.30368626,0.83854926,0.6279868
0.73863804,0.25452298,0.7085818,0.29819703,0.30788285
0.48846248,0.21991879,0.49480242,0.3165667,0.26629555
0.625406,0.069562614,0.5532024,0.11091903,0.28687462
0.90519035,0.6781893,0.9493766,0.6458057,0.5102052
0.62001985,0.18439713,0.64862335,0.19178069,0.4265367
0.67170846,0.15894133,0.7040903,0.09052944,0.3880896
0.4833457,0.2803392,0.4787008,0.11930981,0.6907509
0.30534124,0.61886173,0.42377454,0.6036522,0.4580447
0.44697464,0.49379683,0.3235703,0.33941132,0.61336386
0.34646195,0.6182873,0.2535169,0.4268706,0.6804724
0.4905053,0.41881517,0.45268,0.31052148,0.6764112
0.35034803,0.3499739,0.17861247,0.34344488,0.47124177
0.58596677,0.57030857,0.60662293,0.44026756,0.8161571
0.47998387,0.0561451,0.43548876,0.1473183,0.14467251
0.55677617,0.106717974,0.48186767,0.070629,0.40157393
0.63471234,0.19279972,0.55383575,0.4389578,0.011971027
0.58489764,0.32400042,0.4812182,0.28605264,0.47509128
0.41340628,0.5979361,0.35043484,0.41502237,0.64075553
0.69514585,0.38587654,0.7683658,0.2518124,0.5237885
0.3021859,0.64269465,0.28131467,0.6096654,0.9273996
0.5999481,0.2426655,0.5682986,0.17536509,0.48853248
0.51467407,0.2160689,0.47075975,0.3709576,0.21927713
0.29564655,0.91010255,0.39070198,0.90861857,0.62532514
0.4257148,0.66770977,0.45599174,0.6015676,0.7563729
