GoogleNet_2d1,GoogleNet_2d2,GoogleNet_3d1,GoogleNet_3d2,GoogleNet_3d3
0.64663744,0.26216212,0.35987267,0.39603543,0.3721376
0.41113573,0.53089434,0.23614517,0.5105586,0.3708714
0.33911738,0.4249119,0.5701738,0.6767494,0.38426253
0.28944874,0.71857005,0.61027855,0.3787497,0.3583675
0.7249674,0.28127408,0.06224358,0.45304582,0.33323264
0.70598376,0.51518416,0.24052495,0.7921617,0.5158102
0.6566273,0.49666244,0.30771735,0.48020512,0.5828678
0.64690727,0.40600637,0.27599326,0.41764727,0.5028039
0.4143867,0.37031665,0.4736164,0.8032887,0.39081568
0.7054403,0.7443781,0.7767626,0.1531421,0.3372147
0.7646177,0.6591993,0.40851283,0.22208792,0.6968987
0.76439846,0.5368027,0.26304042,0.49845737,0.7377399
0.54837626,0.26250154,0.5828489,0.919822,0.7250509
0.4019791,0.063761085,0.25988013,0.7574736,0.28806427
0.58828807,0.5571517,0.40264785,0.42202854,0.604452
0.82662284,0.22651961,0.16099355,0.3215139,0.3699633
0.053399116,0.6552823,0.8422251,0.60630286,0.54468393
0.6797477,0.71770996,0.39003307,0.15961388,0.61097306
0.54865074,0.047878712,0.5610693,0.8274726,0.5977031
0.82459855,0.6851138,0.4978205,0.17617399,0.6889029
0.48615932,0.21595252,0.3975583,0.6288244,0.23579034
0.36082745,0.4828001,0.5951812,0.33985174,0.27046883
0.57634133,0.121020764,0.08612609,0.579469,0.3336109
0.58349574,0.18182105,0.38247222,0.9592571,0.38549644
0.47659802,0.20108622,0.37086743,0.6591542,0.14008066
0.3182376,0.7868173,0.17471012,0.5445096,0.6481215
0.3949745,0.70320797,0.8407912,0.6812563,0.53518635
0.4562198,0.952823,0.9128901,0.6636126,0.6489538
0.49926114,0.24770299,0.41188928,0.9235485,0.6267745
0.38090146,0.6797606,0.704744,0.50003314,0.6562927
0.438968,0.7704253,0.5601715,0.5355959,0.7039605
0.4387922,0.56905836,0.64607155,0.6610316,0.657825
0.73446006,0.5914986,0.3558725,0.24961287,0.35346952
0.4102998,0.28624636,0.57672006,0.6739925,0.24635419
0.5959122,0.7883984,0.55566293,0.21251243,0.21034178
0.77555716,0.816674,0.34439558,0.27600393,0.8611715
0.51597303,0.5081164,0.55013716,0.37809938,0.47038028
0.7042909,0.74299675,0.4821347,0.5865294,0.7817025
0.8223797,0.33631417,0.2078906,0.27269077,0.4194972
0.40437484,0.7844011,0.6063405,0.20889917,0.5459922
0.16672635,0.6680258,0.6696186,0.82706356,0.70120937
