img,sky,building,vegetation
35174,0.543,0.015,0.089
35175,0.241,0.369,0.007
35176,0.5,0.054,0.119
35177,0.27,0.009,0.329
35178,0.135,0.002,0.511
35179,0.483,0.078,0.059
35180,0.371,0.087,0.189
35181,0.346,0.248,0.044
35182,0.237,0.189,0.208
35183,0.388,0.032,0.185
35184,0.458,0.013,0.155
35185,0.31,0.273,0.031
35186,0.244,0.413,0.002
35187,0.331,0.125,0.16
35188,0.509,0.002,0.128
35189,0.361,0.148,0.073
35190,0.255,0.181,0.155
35191,0.00025,0.02875,0.66925
35192,0.174,0.347,0.199
35193,0.104,0.584,0.006
35194,0.315,0.298,0.05
35195,0.413,0.012,0.272
35196,0.266,0.204,0.173
35197,0.152,0.516,0
35198,0.326,0.246,0.085
35199,0.41,0.149,0.078
35200,0.16,0.068,0.413
35201,0.346,0.051,0.244
35202,0.466,0.034,0.159
35203,0.457,0.013,0.176
35204,0.207,0.203,0.323
35205,0.238,0.354,0.037
35206,0.26,0.347,0.06
35207,0.392,0.21,0.078
35208,0.516,0.033,0.11
35209,0.395,0.115,0.119
35210,0.29,0.06,0.294
35211,0.02,0.28075,0.1905
35212,0.187,0.461,0.007
35213,0.303,0.017,0.33
35214,0.434,0.044,0.165
35215,0.304,0.032,0.296
35216,0.308,0.108,0.259
35217,0.515,0.057,0.086
35218,0.044,0.301,0.31
35219,0.498,0.001,0.193
35220,0.292,0.17,0.18
35221,0.376,0.04,0.192
35222,0.323,0.009,0.364
35223,0.511,0.159,0
35224,0.277,0.003,0.408
35225,0.32125,0.035,0.1155
35226,0.413,0.09,0.116
35227,0.339,0.164,0.146
35228,0.225,0.293,0.041
35229,0.449,0.183,0.017
35230,0.437,0.03,0.132
35231,0.12475,0.017,0.27225
35232,0.498,0.032,0.114
35233,0.168,0.573,0.009
35234,0.349,0.197,0.077
35235,0,0.77625,0
35236,0.546,0.082,0.08
35237,0.14,0.562,0
35238,0.225,0.307,0.061
35239,0.4,0.001,0.236
35240,0.366,0.237,0.031
35241,0.201,0.403,0.093
35242,0.406,0.025,0.201
35243,0.475,0.083,0.023
35244,0.421,0.003,0.365
35245,0.00175,0.527,0
35246,0.398,0.002,0.302
35247,0.49,0.044,0.116
35248,0.285,0.328,0.03
35249,0.449,0.06,0.146
35250,0.531,0.076,0.003
35251,0.467,0.037,0.12
35252,0.396,0.196,0.045
35253,0.045,0.259,0.283
35254,0.202,0.45,0.004
35255,0.07075,0.19875,0.29075
35256,0.231,0.408,0
35257,0.432,0.017,0.155
35258,0,0.504,0
35259,0.007,0.49625,0.14275
35260,0.335,0.006,0.296
35261,0.421,0.042,0.246
35262,0,0.619,0.002
35263,0.177,0.071,0.389
35264,0.461,0.115,0.047
35265,0.6,0.009,0.009
35266,0.087,0,0.579
35267,0.521,0.087,0.054
35268,0.441,0.107,0.073
35269,0.34,0.156,0.23
35270,0.357,0.192,0.093
35271,0.508,0.101,0.014
35272,0.467,0.08,0.112
35273,0.34,0.249,0.042
35274,0.517,0.094,0.038
35275,0.174,0.002,0.461
35276,0.237,0.229,0.113
35277,0.24,0.396,0.005
35278,0.295,0.124,0.246
35279,0.139,0.591,0.005
35280,0.462,0.159,0.058
35281,0.302,0.288,0.058
35282,0.238,0.253,0.18
35283,0.441,0.115,0.062
35284,0.385,0.207,0.011
35285,0.228,0.354,0.095
35286,0.232,0.072,0.35
35287,0.51,0.038,0.024
35288,0.351,0.163,0.121
35289,0.469,0.043,0.123
35290,0.335,0.079,0.253
35291,0.259,0.369,0.012
35292,0.338,0.042,0.212
35293,0,0.12,0.004
35294,0.314,0.306,0.041
35295,0.359,0.2,0.101
35296,0.17,0.555,0
35297,0.08975,0.032,0.3775
35298,0.231,0.10775,0.1525
35299,0.273,0.003,0.408
35300,0.502,0.004,0.141
35301,0.375,0.007,0.328
35302,0.57,0.049,0.043
35303,0.069,0.055,0.653
35304,0.00025,0.242,0
35305,0.261,0.176,0.144
35306,0.413,0,0.215
35307,0.442,0.088,0.092
35308,0.484,0.12,0.03
35309,0.361,0.206,0.072
35310,0.1615,0.17925,0.12675
35311,0.406,0.017,0.182
35312,0.574,0.031,0.01
35313,0.235,0.128,0.16
35314,0.363,0.24,0.031
35315,0.428,0.042,0.175
35316,0.246,0.394,0.052
35317,0.313,0.223,0.104
35318,0.354,0.055,0.256
35319,0.049,0.152,0.441
35320,0.17925,0.34125,0.00675
35321,0.295,0.23,0.093
35322,0.08625,0,0.42625
35323,0.267,0.108,0.298
35324,0.455,0.055,0.136
35325,0.174,0,0.551
35326,0.37,0.219,0.044
35327,0.287,0.252,0.13
35328,0.283,0.255,0.126
35329,0.087,0.019,0.592
35330,0.299,0.101,0.266
35331,0.103,0.492,0.03
35332,0.262,0.318,0.088
35333,0.382,0.271,0.004
35334,0.325,0.179,0.133
35335,0.502,0.026,0.115
35336,0.454,0.145,0.102
35337,0.47,0.036,0.188
35338,0.16525,0.0195,0.3135
35339,0.487,0.005,0.108
35340,0.099,0.001,0.597
35341,0.293,0.305,0.054
35342,0.398,0.177,0.063
35343,0.446,0,0.282
35344,0,0.5,0.006
35345,0.546,0.056,0.036
35346,0.34,0.053,0.239
35347,0.535,0.133,0
35348,0.478,0.029,0.115
35349,0.558,0.037,0.038
35350,0.174,0,0.511
35351,0.308,0.08,0.245
35352,0.192,0,0.615
35353,0.35,0.219,0.027
35354,0.024,0.056,0.42775
35355,0.00775,0.352,0.10125
35356,0.301,0.013,0.35
35357,0.385,0.081,0.174
35358,0.417,0.159,0.096
35359,0.327,0.264,0.05
35360,0.357,0.01,0.326
35361,0.23,0.315,0.121
35362,0.169,0.472,0.001
35363,0.304,0.004,0.379
35364,0.004,0.644,0.009
35365,0.369,0.16,0.115
35366,0.336,0.169,0.153
35367,0,0.114,0
35368,0.546,0.081,0.032
35369,0.162,0,0.548
35370,0.395,0.221,0.023
35371,0.456,0.041,0.199
35372,0.314,0.026,0.284
35373,0.42,0.018,0.175
35374,0.205,0.002,0.396
35375,0.387,0.014,0.095
35376,0.412,0.101,0.134
35377,0.014,0.005,0.769
35378,0.004,0.08,0.597
35379,0.551,0.049,0.016
35380,0.465,0.066,0.049
35381,0.318,0.33,0.008
35382,0.197,0.474,0.001
35383,0.323,0.077,0.279
35384,0.236,0.1,0.2
35385,0.383,0.069,0.183
35386,0,0.286,0
35387,0.226,0.033,0.317
35388,0.229,0.065,0.389
35389,0.383,0.001,0.146
35390,0.444,0.002,0.185
35391,0.472,0.044,0.064
35392,0.371,0.07,0.192
35393,0.464,0.135,0.035
35394,0.389,0.242,0.055
35395,0.444,0.115,0.081
35396,0,0.244,0
35397,0.354,0.085,0.258
35398,0.097,0.26,0.407
35399,0.481,0.1,0.065
35400,0.342,0.279,0.027
35401,0.297,0.259,0.101
35402,0.371,0.003,0.297
35403,0.376,0.034,0.256
35404,0.285,0.179,0.195
35405,0.374,0.15,0.158
35406,0.451,0.018,0.129
35407,0.398,0.2,0.065
35408,0.21,0.012,0.49
35409,0.392,0.261,0.046
35410,0.315,0.079,0.267
35411,0.339,0.012,0.26
35412,0.357,0.197,0.08
35413,0.324,0.316,0.015
35414,0.551,0.051,0.051
35415,0.013,0.464,0.026
35416,0.238,0.411,0.017
35417,0.316,0.008,0.362
35418,0.272,0.147,0.24
35419,0.004,0.534,0.173
35420,0.376,0.103,0.153
35421,0.478,0.084,0.071
35422,0.261,0.424,0.009
35423,0.2515,0.0085,0.229
35424,0,0.196,0
35425,0.196,0.45,0
35426,0.288,0.002,0.375
35427,0.254,0.383,0.009
35428,0.194,0.355,0.078
35429,0.511,0.066,0.017
35430,0.391,0.103,0.158
35431,0,0.433,0
35432,0.048,0.068,0.58
35433,0.506,0.028,0.091
35434,0.366,0.152,0.133
35435,0.048,0.184,0.46
35436,0.151,0.442,0.028
35437,0.156,0.507,0
35438,0.244,0.278,0.098
35439,0.461,0.054,0.126
35440,0.237,0.383,0.015
35441,0.151,0.039,0.423
35442,0.13,0.008,0.664
35443,0.529,0.082,0.001
35444,0.27,0.095,0.286
35445,0.251,0.401,0.026
35446,0.205,0.494,0.003
35447,0.224,0.015,0.469
35448,0.414,0.042,0.226
35449,0.538,0.099,0.015
35450,0.535,0.08,0.005
35451,0.379,0.173,0.089
35452,0.378,0.179,0.071
35453,0.278,0.314,0.041
35454,0.517,0.084,0.032
35455,0.401,0.216,0.027
35456,0.269,0.305,0.146
35457,0.142,0,0.536
35458,0.309,0.177,0.233
35459,0.354,0,0.406
35460,0.515,0.003,0.122
35461,0.459,0.057,0.131
35462,0.215,0,0.497
35463,0.103,0.024,0.54
35464,0.361,0.151,0.154
35465,0.13325,0.04175,0.392
35466,0,0.681,0
35467,0.223,0.445,0
35468,0.247,0.404,0.019
35469,0.287,0.397,0.012
35470,0.334,0.003,0.335
35471,0.527,0.099,0.007
35472,0.455,0.176,0.074
35473,0.359,0.214,0.044
35474,0.202,0.435,0
35475,0.0005,0.77875,0
35476,0,0.763,0
35477,0.463,0.131,0.078
35478,0.41,0.123,0.078
35479,0.3,0.226,0.117
35480,0.334,0.161,0.152
35481,0.154,0.47,0.039
35482,0.135,0.008,0.525
35483,0.014,0.027,0.693
35484,0.0385,0.14475,0.21075
35485,0.355,0.101,0.148
35486,0.164,0.371,0
35487,0.248,0.002,0.395
35488,0.222,0.347,0.074
35489,0.156,0.063,0.514
35490,0.0605,0.096,0.316
35491,0.186,0.468,0
35492,0.475,0,0.171
35493,0.244,0.036,0.417
35494,0.207,0.441,0.003
35495,0.427,0.164,0.046
35496,0.34,0.017,0.279
35497,0.027,0.03,0.688
35498,0.354,0.238,0.021
35499,0.575,0.017,0.03
35500,0.282,0.319,0.116
35501,0.413,0.094,0.096
35502,0.405,0.06,0.032
35503,0.445,0.04,0.171
35504,0.485,0.093,0.039
35505,0.0725,0.453,0.0015
35506,0.189,0.482,0
35507,0.17175,0.15225,0.1065
35508,0.386,0.001,0.256
35509,0.467,0.01,0.19
35510,0.458,0.018,0.161
35511,0.358,0,0.358
35512,0.489,0.062,0.058
35513,0.277,0.151,0.271
35514,0.06625,0.26725,0.1385
35515,0.421,0.216,0.045
35516,0.377,0.106,0.126
35517,0.216,0.436,0.012
35518,0.353,0.249,0.033
35519,0.323,0.129,0.245
35520,0.353,0.081,0.231
35521,0.455,0.006,0.395
35522,0.009,0.27225,0.22225
35523,0.359,0.008,0.125
35524,0.18,0.505,0.007
35525,0.31,0.059,0.289
35526,0.381,0.159,0.089
35527,0.37,0.034,0.198
35528,0.193,0.461,0.012
35529,0.448,0.006,0.2
35530,0.476,0.169,0.014
35531,0.424,0.057,0.225
35532,0.264,0.271,0.091
35533,0.418,0.001,0.266
35534,0.152,0.54,0.011
35535,0.373,0.22,0.07
35536,0.56,0.018,0.08
35537,0.183,0.489,0.003
35538,0.019,0.149,0.338
35539,0.498,0.051,0.062
35540,0.351,0.123,0.166
35541,0.09,0.216,0.374
35542,0.291,0.212,0.128
35543,0.31,0.24,0.07
35544,0.415,0.243,0.032
35545,0.316,0.08,0.103
35546,0.193,0.418,0.057
35547,0.3,0.287,0.079
35548,0.215,0.004,0.524
35549,0.469,0.035,0.133
35550,0.492,0.034,0.153
35551,0.463,0.141,0.016
35552,0.027,0.012,0.439
35553,0.16525,0.2425,0.1665
35554,0.388,0.247,0.004
35555,0.497,0.095,0.074
35556,0.407,0.111,0.112
35557,0.461,0.073,0.127
35558,0.108,0.023,0.471
35559,0.321,0.188,0.111
35560,0.174,0.049,0.431
35561,0.417,0.002,0.22
35562,0.044,0.278,0.003
35563,0.405,0.005,0.199
35564,0.406,0.159,0.085
35565,0.442,0.011,0.206
35566,0.598,0.006,0.02
35567,0.308,0.217,0.127
35568,0.192,0.241,0.212
35569,0.266,0.351,0.017
35570,0.402,0.16,0.072
35571,0.462,0.089,0.107
35572,0.188,0.47,0.005
35573,0.062,0.532,0.028
35574,0.129,0.429,0.219
35575,0.04325,0.08775,0.399
35576,0.252,0.26,0.075
35577,0.511,0.123,0.037
35578,0.493,0.016,0.07
35579,0.436,0.08,0.128
35580,0.526,0.06,0.051
35581,0.413,0.001,0.243
35582,0.295,0.313,0.048
35583,0.23,0.4,0.037
35584,0.32,0.151,0.172
35585,0.208,0.469,0.002
35586,0.026,0.002,0.648
35587,0.543,0.002,0.081
35588,0.453,0.01,0.181
35589,0.384,0.114,0.156
35590,0.335,0.214,0.106
35591,0.302,0.167,0.193
35592,0.31825,0.10875,0
35593,0.352,0.155,0.128
35594,0.154,0.519,0.009
35595,0.441,0.033,0.171
35596,0.437,0.097,0.097
35597,0.369,0,0.253
35598,0.278,0.006,0.415
35599,0.347,0.027,0.243
35600,0.487,0.135,0.01
35601,0.47,0.093,0.007
35602,0.448,0.037,0.142
35603,0.294,0,0.405
35604,0.367,0.201,0.028
35605,0.186,0.427,0.002
35606,0.413,0.236,0.039
35607,0.309,0.26,0.096
35608,0.377,0.15,0.082
35609,0.527,0.06,0.098
35610,0.383,0.182,0.182
35611,0.461,0.011,0.112
35612,0,0.819,0
35613,0.375,0.024,0.303
35614,0.317,0.191,0.122
35615,0.521,0.097,0.034
35616,0.381,0.106,0.152
35617,0.15,0.241,0.257
35618,0.01775,0.58,0.00175
35619,0.37,0.267,0.066
35620,0.424,0.014,0.231
35621,0.261,0.02,0.362
35622,0.461,0.11,0.057
35623,0.349,0.097,0.075
35624,0.421,0.049,0.164
35625,0.319,0.291,0.058
35626,0.254,0.329,0.134
35627,0.322,0.042,0.293
35628,0.493,0.047,0.121
35629,0.544,0,0.123
35630,0.257,0.45,0
35631,0.481,0.103,0.039
35632,0.0725,0.26675,0.204
35633,0.409,0.129,0.101
35634,0.323,0.292,0.06
35635,0.086,0.001,0.532
35636,0.053,0.054,0.536
35637,0.205,0.001,0.483
35638,0.505,0.099,0.015
35639,0.25525,0.186,0.2645
35640,0.213,0.397,0.106
35641,0.409,0.107,0.163
35642,0.379,0.017,0.264
35643,0.43,0.047,0.224
35644,0.336,0.233,0.063
35645,0.304,0.316,0.02
35646,0.446,0.008,0.13
35647,0.302,0.105,0.226
35648,0.358,0.223,0.048
35649,0.416,0.012,0.195
35650,0.03,0.283,0.427
35651,0.07175,0.33825,0.0905
35652,0,0.726,0
35653,0.438,0.132,0.087
35654,0.058,0.606,0
35655,0.087,0.144,0.433
35656,0.559,0.034,0.026
35657,0.209,0.434,0.001
35658,0.343,0.243,0.039
35659,0.182,0.446,0.049
35660,0.109,0.635,0
35661,0.494,0.169,0.001
35662,0.185,0,0.491
35663,0.333,0.043,0.273
35664,0.479,0.012,0.148
35665,0.507,0.019,0.129
35666,0.417,0.014,0.201
35667,0.283,0.089,0.3
35668,0.252,0.025,0.361
35669,0,0.94925,0
35670,0.407,0.01,0.254
35671,0.225,0.373,0.082
35672,0.13,0.433,0.102
35673,0.381,0.232,0.016
35674,0.331,0.349,0.012
35675,0.455,0.015,0.165
35676,0.208,0.298,0.154
35677,0.387,0.067,0.18
35678,0.191,0.181,0.276
35679,0.20025,0.1925,0.07275
35680,0.462,0.097,0.119
35681,0.338,0.284,0.047
35682,0.301,0.385,0.001
35683,0.103,0.052,0.515
35684,0.0015,0.1145,0.43875
35685,0.46,0.085,0.093
35686,0.412,0.015,0.202
35687,0.199,0.339,0.016
35688,0.282,0.221,0.108
35689,0.531,0.034,0.073
35690,0.244,0,0.402
35691,0.321,0.295,0.037
35692,0.587,0.022,0.03
35693,0.306,0.296,0.029
35694,0.304,0.274,0.107
35695,0.211,0.512,0.007
35696,0.498,0.013,0.137
35697,0.318,0.256,0.036
35698,0.265,0.444,0
35699,0.358,0.265,0.036
35700,0.21,0.211,0.263
35701,0.214,0.142,0.31
35702,0.445,0.001,0.228
35703,0.26,0.29,0.001
35704,0.394,0.127,0.065
35705,0.489,0.1,0.06
35706,0.528,0.004,0.089
35707,0.255,0.398,0.002
35708,0.178,0.432,0.031
35709,0.558,0.059,0.005
35710,0.315,0.132,0.082
35711,0.49,0.042,0.054
35712,0.49,0.042,0.054
35713,0.265,0.306,0.092
35714,0.455,0.043,0.133
35715,0.049,0.015,0.645
35716,0.046,0.53,0.04
35717,0.227,0.257,0.25
35718,0.322,0.203,0.126
35719,0.198,0.402,0.057
35720,0.594,0.009,0.053
35721,0.388,0.087,0.18
35722,0.388,0.05,0.169
35723,0.198,0.464,0.056
35724,0.366,0.006,0.281
35725,0.045,0.007,0.791
35726,0.525,0.03,0.048
35727,0.306,0.313,0.002
35728,0.176,0.481,0.011
35729,0.193,0.422,0.062
35730,0.42,0.089,0.056
35731,0.422,0.043,0.226
35732,0.304,0.1,0.226
35733,0.445,0.002,0.172
35734,0.442,0.102,0.136
35735,0.235,0.413,0.01
35736,0.173,0.517,0.001
35737,0.43,0.109,0.074
35738,0.267,0.321,0.09
35739,0.473,0,0.23
35740,0.223,0.222,0.232
35741,0.0065,0.0545,0.39025
35742,0.393,0.161,0.072
35743,0.455,0.021,0.212
35744,0.38925,0.038,0.068
35745,0.53,0.018,0.052
35746,0.112,0.424,0.143
35747,0.367,0.002,0.262
35748,0.163,0.318,0.154
35749,0.275,0.008,0.38
35750,0.28,0.001,0.364
35751,0.401,0.079,0.148
35752,0.406,0.017,0.35
35753,0.485,0.074,0.079
35754,0.152,0.543,0.002
35755,0,0.051,0.679
35756,0.297,0.303,0.033
35757,0.505,0.005,0.122
35758,0.551,0.003,0.001
35759,0.406,0.061,0.174
35760,0.343,0.181,0.106
35761,0.287,0.479,0.019
35762,0.05625,0.39225,0.09775
35763,0.276,0.162,0.268
35764,0.00125,0.18875,0.2455
35765,0.431,0.085,0.104
35766,0.362,0.18,0.08
35767,0.269,0.179,0.169
35768,0.323,0.123,0.277
35769,0.189,0.008,0.479
35770,0.241,0.379,0
35771,0.25875,0.254,0.08125
35772,0.247,0.441,0.011
35773,0.381,0.244,0.103
35774,0.378,0.146,0.164
35775,0.348,0.192,0.162
35776,0.301,0.274,0.073
35777,0.178,0,0.497
35778,0.459,0.179,0.025
35779,0.473,0.07,0.099
35780,0.15075,0.183,0.132
35781,0.07625,0.09425,0.41075
35782,0.299,0.005,0.328
35783,0,0.176,0
35784,0.339,0.084,0.247
35785,0.312,0.173,0.128
35786,0,0.78,0
35787,0.541,0.065,0.002
35788,0.381,0.209,0.042
35789,0.379,0.122,0.133
35790,0.539,0.064,0.002
35791,0.295,0.379,0.001
35792,0.16175,0.002,0.3495
35793,0.317,0.159,0.172
35794,0.489,0.081,0.026
35795,0.231,0.451,0.002
35796,0.408,0.119,0.128
35797,0.226,0.049,0.319
35798,0.504,0.064,0.054
35799,0.218,0.422,0.013
35800,0.538,0.055,0.057
35801,0.208,0.005,0.455
35802,0.092,0.098,0.601
35803,0.538,0.009,0.143
35804,0.491,0.035,0.102
35805,0.142,0.005,0.619
35806,0.264,0.149,0.211
35807,0.498,0.051,0.078
35808,0.314,0.048,0.289
35809,0.531,0.002,0.081
35810,0.575,0.032,0.023
35811,0.116,0.021,0.492
35812,0.522,0.045,0.056
35813,0.009,0.613,0.043
35814,0.315,0.072,0.228
35815,0.366,0.229,0.075
35816,0.357,0.274,0.004
35817,0.169,0.261,0.203
35818,0.462,0.15,0.005
35819,0.497,0.016,0.189
35820,0.535,0.019,0.101
35821,0.028,0.649,0.002
35822,0.303,0,0.346
35823,0.387,0.18,0.129
35824,0.458,0.15,0.043
35825,0.487,0.004,0.14
35826,0.337,0.165,0.119
35827,0.554,0.05,0.045
35828,0.425,0.165,0.024
35829,0.356,0.18,0.142
35830,0.544,0.057,0.013
35831,0.394,0.054,0.11
35832,0.409,0,0.268
35833,0.026,0.021,0.794
35834,0.10725,0.0255,0.39625
35835,0.494,0.155,0.05
35836,0.2025,0.36625,0.00875
35837,0.096,0,0.679
35838,0.093,0.644,0
35839,0.485,0.052,0.139
35840,0.261,0.325,0.06
35841,0.442,0.096,0.11
35842,0.316,0.304,0.077
35843,0.147,0.581,0
35844,0.477,0.084,0.052
35845,0.554,0.023,0.106
35846,0.534,0.009,0.091
35847,0.357,0.053,0.202
35848,0.226,0.412,0
35849,0,0.464,0
35850,0.369,0.194,0.088
35851,0.267,0.365,0.024
35852,0,0.58,0
35853,0.54,0.015,0.061
35854,0.433,0.111,0.092
35855,0.534,0.061,0.066
35856,0.254,0.457,0.006
35857,0.539,0.006,0.104
35858,0.303,0.217,0.129
35859,0.538,0.073,0.018
35860,0.408,0.221,0.056
35861,0.273,0.224,0.149
35862,0.478,0.172,0
35863,0.357,0.003,0.432
35864,0.462,0.135,0.024
35865,0.574,0.042,0.028
35866,0.10775,0,0.40825
35867,0.267,0,0.446
35868,0.556,0.071,0.004
35869,0.166,0.086,0.368
35870,0.086,0.003,0.662
35871,0.537,0.049,0.064
35872,0.379,0.002,0.26
35873,0.302,0.042,0.323
35874,0.335,0.138,0.2
35875,0.322,0.052,0.239
35876,0.478,0.154,0.066
35877,0.512,0.008,0.117
35878,0.142,0.111,0.369
35879,0.244,0.416,0.011
35880,0.231,0.4,0.009
35881,0.387,0.224,0.04
35882,0.205,0.451,0.011
35883,0.518,0.046,0.05
35884,0.561,0.02925,0.25825
35885,0.384,0.002,0.374
35886,0.406,0.124,0.063
35887,0.419,0.079,0.174
35888,0.303,0.106,0.214
35889,0.428,0.006,0.214
35890,0.165,0.001,0.526
35891,0.448,0.05,0.149
35892,0,0.535,0.015
35893,0.04,0.046,0.57
35894,0.181,0.38,0
35895,0.465,0.115,0.022
35896,0.3,0.3,0.054
35897,0.225,0.338,0.094
35898,0.338,0.001,0.338
35899,0.361,0.283,0.02
35900,0.05,0.002,0.687
35901,0.259,0.002,0.452
35902,0.178,0.008,0.412
35903,0.201,0.312,0.18
35904,0.445,0.057,0.174
35905,0.296,0.301,0.06
35906,0.43,0.14,0.059
35907,0.102,0.518,0.015
35908,0.445,0.013,0.189
35909,0.239,0.396,0.011
35910,0.455,0.106,0.075
35911,0,0.75725,0.00125
35912,0.286,0.306,0.071
35913,0.042,0,0.702
35914,0.428,0.04,0.172
35915,0.178,0.48,0
35916,0.175,0.001,0.509
35917,0.143,0.121,0.344
35918,0.214,0.492,0
35919,0.0315,0.251,0.19125
35920,0.004,0.206,0.004
35921,0.505,0,0.115
35922,0.134,0.364,0.178
35923,0.212,0.463,0.004
35924,0.488,0.146,0.021
35925,0.121,0.145,0.41
35926,0.301,0.019,0.297
35927,0.532,0.012,0.101
35928,0,0.288,0
35929,0.497,0.077,0.072
35930,0.546,0.035,0.061
35931,0.119,0.3345,0.00025
35932,0.333,0.285,0.037
35933,0.308,0.247,0.127
35934,0.184,0.127,0.435
35935,0.513,0.036,0.126
35936,0.232,0.087,0.344
35937,0.48,0.002,0.248
35938,0.469,0.212,0.002
35939,0.355,0.055,0.275
35940,0.499,0.041,0.067
35941,0.172,0.36,0.155
35942,0.378,0.122,0.133
35943,0.276,0.015,0.371
35944,0.301,0.02,0.347
35945,0.212,0.14,0.09125
35946,0.396,0.29,0.018
35947,0.38,0.177,0.08
35948,0.257,0.166,0.235
35949,0.412,0.025,0.173
35950,0.542,0.018,0.057
35951,0.231,0.456,0.002
35952,0.323,0.177,0.124
35953,0.263,0.001,0.42
35954,0.248,0.441,0.005
35955,0.275,0.083,0.317
35956,0.396,0.001,0.276
35957,0,0.577,0
35958,0.091,0.05,0.527
35959,0.409,0.114,0.109
35960,0.461,0.147,0.019
35961,0.369,0.115,0.141
35962,0.251,0.168,0.196
35963,0.173,0.405,0.002
35964,0.244,0.022,0.444
35965,0.125,0.558,0
35966,0.307,0.113,0.221
35967,0.376,0.083,0.195
35968,0.493,0.008,0.15
35969,0.00025,0.57525,0.06225
35970,0.455,0.17,0.022
35971,0.21,0.438,0.01
35972,0.357,0.006,0.28
35973,0.449,0.039,0.133
35974,0.208,0.236,0.17
35975,0.376,0.06,0.199
35976,0.465,0.064,0.091
35977,0.361,0.132,0.124
35978,0.355,0.215,0.07
35979,0.39,0.117,0.13
35980,0.122,0.034,0.57
35981,0.477,0.112,0.02
35982,0.526,0.071,0.05
35983,0.598,0.018,0.015
35984,0.062,0.565,0.041
35985,0.543,0.063,0.033
35986,0.049,0.214,0.237
35987,0.295,0.102,0.224
35988,0.06,0.001,0.788
35989,0.548,0.035,0.055
35990,0.026,0.633,0.001
35991,0.579,0.023,0.026
35992,0.242,0.246,0.165
35993,0.05775,0.1725,0.3225
35994,0.406,0.164,0.042
35995,0.28,0.321,0.029
35996,0.18,0.485,0
35997,0.308,0.123,0.275
35998,0,0.455,0
35999,0.443,0.189,0.014
36000,0.146,0.504,0.008
36001,0.429,0.015,0.216
36002,0.482,0.14,0.01
36003,0.324,0.003,0.371
36004,0.239,0.389,0.008
36005,0.231,0.396,0.025
36006,0.354,0.177,0.118
36007,0.497,0.035,0.107
36008,0.08,0.046,0.502
36009,0.434,0.142,0.109
36010,0.006,0.604,0
36011,0.222,0.017,0.451
36012,0.162,0.395,0.106
36013,0.4,0.191,0.071
36014,0.044,0.003,0.45975
36015,0.325,0.025,0.296
36016,0.332,0.173,0.149
36017,0.383,0.261,0.024
36018,0.227,0.425,0.046
36019,0.22625,0.2775,0.02
36020,0.26,0.033,0.345
36021,0.509,0.093,0.014
36022,0.245,0.012,0.365
36023,0.435,0.021,0.217
36024,0,0.389,0
36025,0.349,0.315,0.012
36026,0.393,0.002,0.26
36027,0.383,0.136,0.146
36028,0.451,0.005,0.206
36029,0.408,0.007,0.332
36030,0.272,0.001,0.25
36031,0.404,0.15,0.102
36032,0.265,0.344,0.042
36033,0.149,0.377,0.003
36034,0.117,0.025,0.501
36035,0.433,0.128,0.049
36036,0.47,0.126,0.019
36037,0.441,0.068,0.121
36038,0.249,0.37,0.016
36039,0.255,0.234,0.147
36040,0.358,0.147,0.138
36041,0.477,0.109,0.035
36042,0.426,0.191,0.011
36043,0.463,0.126,0.058
36044,0.411,0.14,0.069
36045,0.397,0,0.316
36046,0.521,0.004,0.152
36047,0.405,0.137,0.078
36048,0.0995,0.1685,0.27425
36049,0.402,0.172,0.042
36050,0.291,0.083,0.245
36051,0.15,0.505,0.017
36052,0.475,0.061,0.104
36053,0.569,0.004,0.084
36054,0.572,0.026,0.018
36055,0.552,0.002,0.116
36056,0.337,0.101,0.253
36057,0.169,0.523,0.001
36058,0.543,0.056,0.025
36059,0.458,0.013,0.167
36060,0.07825,0.31325,0.188
36061,0.22425,0.197,0.0815
36062,0.527,0.051,0.03
36063,0.222,0.009,0.404
36064,0.282,0.366,0.003
36065,0.346,0.098,0.202
36066,0.514,0.002,0.2
36067,0.444,0.025,0.119
36068,0.309,0.367,0.031
36069,0.343,0.254,0.003
36070,0.04325,0.4325,0.057
36071,0.294,0.332,0.013
36072,0.367,0.21,0.073
36073,0.357,0.053,0.214
36074,0.075,0.011,0.591
